,Character,Left,Top,Right,Bottom
112,o,447,107,457,137
113,u,458,107,468,137
114,r,469,107,476,137
115,s,477,107,486,137
116,e,487,107,497,137
117, ,498,107,504,137
118,i,505,107,509,137
119,n,510,107,520,137
120, ,521,107,527,137
121,c,528,107,537,137
122,a,538,107,548,137
123,m,549,107,565,137
124,o,566,107,576,137
125,u,577,107,587,137
126,f,588,107,595,137
127,l,596,107,601,137
128,a,602,107,612,137
129,g,613,107,623,137
130,i,624,107,628,137
131,n,629,107,639,137
132,g,640,107,650,137
133, ,651,107,657,137
134,t,658,107,666,137
135,h,667,107,677,137
136,e,678,107,688,137
137,m,689,107,705,137
138,s,706,107,715,137
139,e,716,107,726,137
140,l,727,107,732,137
141,v,733,107,744,137
142,e,745,107,755,137
143,s,756,107,765,137
144,",",766,107,771,137
145, ,772,107,778,137
146,w,779,107,793,137
147,h,794,107,804,137
148,i,805,107,809,137
149,l,810,107,815,137
150,e,816,107,826,137
151,o,112,138,122,168
152,t,123,138,131,168
153,h,132,138,142,168
154,e,143,138,153,168
155,r,154,138,161,168
156,s,162,138,171,168
157, ,172,138,178,168
158,h,179,138,189,168
159,i,190,138,194,168
160,d,195,138,205,168
161,e,206,138,216,168
162, ,217,138,223,168
163,a,224,138,234,168
164,w,235,138,249,168
165,a,250,138,260,168
166,y,261,138,272,168
167,.,273,138,277,168
168, ,278,138,284,168
169,A,285,138,298,168
170, ,299,138,305,168
171,n,306,138,316,168
172,u,317,138,327,168
173,m,328,138,344,168
174,b,345,138,355,168
175,e,356,138,366,168
176,r,367,138,374,168
177, ,375,138,381,168
178,o,382,138,392,168
179,f,393,138,400,168
180, ,401,138,407,168
181,t,408,138,416,168
182,h,417,138,427,168
183,e,428,138,438,168
184,m,439,138,455,168
185, ,456,138,462,168
186,c,463,138,472,168
187,a,473,138,483,168
188,n,484,138,494,168
189, ,495,138,501,168
190,f,502,138,509,168
191,l,510,138,515,168
192,y,516,138,527,168
193,a,528,138,538,168
194,w,539,138,553,168
195,a,554,138,564,168
196,y,565,138,576,168
197, ,577,138,583,168
198,a,584,138,594,168
199,n,595,138,605,168
200,d,606,138,616,168
201, ,617,138,623,168
202,o,624,138,634,168
203,t,635,138,643,168
204,h,644,138,654,168
205,e,655,138,665,168
206,r,666,138,673,168
207,s,674,138,683,168
208, ,684,138,690,168
209,a,691,138,701,168
210,r,702,138,709,168
211,e,710,138,720,168
212, ,721,138,727,168
213,s,728,138,737,168
214,o,738,138,748,168
215, ,749,138,755,168
216,f,756,138,763,168
217,a,764,138,774,168
218,s,775,138,784,168
219,t,785,138,793,168
220, ,794,138,800,168
221,t,801,138,809,168
222,h,810,138,820,168
223,a,821,138,831,168
224,t,832,138,840,168
225, ,841,138,847,168
226,t,848,138,856,168
227,h,857,138,867,168
228,e,868,138,878,168
229,y,879,138,890,168
230,c,112,169,121,199
231,a,122,169,132,199
232,n,133,169,143,199
233, ,144,169,150,199
234,f,151,169,158,199
235,l,159,169,164,199
236,e,165,169,175,199
237,e,176,169,186,199
238, ,187,169,193,199
239,f,194,169,201,199
240,r,202,169,209,199
241,o,210,169,220,199
242,m,221,169,237,199
243, ,238,169,244,199
244,t,245,169,253,199
245,h,254,169,264,199
246,e,265,169,275,199
247,i,276,169,280,199
248,r,281,169,288,199
249, ,289,169,295,199
250,e,296,169,306,199
251,n,307,169,317,199
252,e,318,169,328,199
253,m,329,169,345,199
254,i,346,169,350,199
255,e,351,169,361,199
256,s,362,169,371,199
257,.,372,169,376,199
258, ,377,169,383,199
259,P,384,169,394,199
260,l,395,169,400,199
261,a,401,169,411,199
262,n,412,169,422,199
263,t,423,169,431,199
264,s,432,169,441,199
265,",",442,169,447,199
266, ,448,169,454,199
267,w,455,169,469,199
268,h,470,169,480,199
269,i,481,169,485,199
270,c,486,169,495,199
271,h,496,169,506,199
272, ,507,169,513,199
273,a,514,169,524,199
274,s,525,169,534,199
275, ,535,169,541,199
276,i,542,169,546,199
277,s,547,169,556,199
278, ,557,169,563,199
279,w,564,169,578,199
280,e,579,169,589,199
281,l,590,169,595,199
282,l,596,169,601,199
283, ,602,169,608,199
284,k,609,169,619,199
285,n,620,169,630,199
286,o,631,169,641,199
287,w,642,169,656,199
288,n,657,169,667,199
289, ,668,169,674,199
290,c,675,169,684,199
291,a,685,169,695,199
292,n,696,169,706,199
293,n,707,169,717,199
294,o,718,169,728,199
295,t,729,169,737,199
296, ,738,169,744,199
297,r,745,169,752,199
298,u,753,169,763,199
299,n,764,169,774,199
300, ,775,169,781,199
301,a,782,169,792,199
302,w,793,169,807,199
303,a,808,169,818,199
304,y,819,169,830,199
305,",",831,169,836,199
306, ,837,169,843,199
307,h,844,169,854,199
308,a,855,169,865,199
309,v,866,169,877,199
310,e,878,169,888,199
311,d,112,200,122,230
312,e,123,200,133,230
313,v,134,200,145,230
314,e,146,200,156,230
315,l,157,200,162,230
316,o,163,200,173,230
317,p,174,200,185,230
318,e,186,200,196,230
319,d,197,200,207,230
320, ,208,200,214,230
321,o,215,200,225,230
322,t,226,200,234,230
323,h,235,200,245,230
324,e,246,200,256,230
325,r,257,200,264,230
326, ,265,200,271,230
327,m,272,200,288,230
328,e,289,200,299,230
329,a,300,200,310,230
330,n,311,200,321,230
331,s,322,200,331,230
332, ,332,200,338,230
333,t,339,200,347,230
334,o,348,200,358,230
335, ,359,200,365,230
336,p,366,200,377,230
337,r,378,200,385,230
338,o,386,200,396,230
339,t,397,200,405,230
340,e,406,200,416,230
341,c,417,200,426,230
342,t,427,200,435,230
343, ,436,200,442,230
344,t,443,200,451,230
345,h,452,200,462,230
346,e,463,200,473,230
347,m,474,200,490,230
348,s,491,200,500,230
349,e,501,200,511,230
350,l,512,200,517,230
351,v,518,200,529,230
352,e,530,200,540,230
353,s,541,200,550,230
354,.,551,200,555,230
355, ,556,200,562,230
356,T,563,200,575,230
357,h,576,200,586,230
358,e,587,200,597,230
359,s,598,200,607,230
360,e,608,200,618,230
361, ,619,200,625,230
362,i,626,200,630,230
363,n,631,200,641,230
364,c,642,200,651,230
365,l,652,200,657,230
366,u,658,200,668,230
367,d,669,200,679,230
368,e,680,200,690,230
369, ,691,200,697,230
370,s,698,200,707,230
371,h,708,200,718,230
372,a,719,200,729,230
373,r,730,200,737,230
374,p,738,200,749,230
375, ,750,200,756,230
376,s,757,200,766,230
377,p,767,200,778,230
378,i,779,200,783,230
379,n,784,200,794,230
380,e,795,200,805,230
381,s,806,200,815,230
382, ,816,200,822,230
383,a,823,200,833,230
384,n,834,200,844,230
385,d,845,200,855,230
386,t,112,231,120,261
387,h,121,231,131,261
388,o,132,231,142,261
389,r,143,231,150,261
390,n,151,231,161,261
391,s,162,231,171,261
392, ,172,231,178,261
393,o,179,231,189,261
394,r,190,231,197,261
395, ,198,231,204,261
396,a,205,231,215,261
397, ,216,231,222,261
398,t,223,231,231,261
399,o,232,231,242,261
400,u,243,231,253,261
401,g,254,231,264,261
402,h,265,231,275,261
403, ,276,231,282,261
404,s,283,231,292,261
405,k,293,231,303,261
406,i,304,231,308,261
407,n,309,231,319,261
408,.,320,231,324,261
409, ,325,231,331,261
410,O,332,231,345,261
411,t,346,231,354,261
412,h,355,231,365,261
413,e,366,231,376,261
414,r,377,231,384,261
415, ,385,231,391,261
416,p,392,231,403,261
417,l,404,231,409,261
418,a,410,231,420,261
419,n,421,231,431,261
420,t,432,231,440,261
421,s,441,231,450,261
422, ,451,231,457,261
423,a,458,231,468,261
424,n,469,231,479,261
425,d,480,231,490,261
426, ,491,231,497,261
427,a,498,231,508,261
428,l,509,231,514,261
429,s,515,231,524,261
430,o,525,231,535,261
431, ,536,231,542,261
432,a,543,231,553,261
433, ,554,231,560,261
434,n,561,231,571,261
435,u,572,231,582,261
436,m,583,231,599,261
437,b,600,231,610,261
438,e,611,231,621,261
439,r,622,231,629,261
440, ,630,231,636,261
441,o,637,231,647,261
442,f,648,231,655,261
443, ,656,231,662,261
444,a,663,231,673,261
445,n,674,231,684,261
446,i,685,231,689,261
447,m,690,231,706,261
448,a,707,231,717,261
449,l,718,231,723,261
450,s,724,231,733,261
451, ,734,231,740,261
452,p,741,231,752,261
453,r,753,231,760,261
454,o,761,231,771,261
455,t,772,231,780,261
456,e,781,231,791,261
457,c,792,231,801,261
458,t,802,231,810,261
459,t,112,262,120,292
460,h,121,262,131,292
461,e,132,262,142,292
462,m,143,262,159,292
463,s,160,262,169,292
464,e,170,262,180,292
465,l,181,262,186,292
466,v,187,262,198,292
467,e,199,262,209,292
468,s,210,262,219,292
469, ,220,262,226,292
470,b,227,262,237,292
471,y,238,262,249,292
472, ,250,262,256,292
473,p,257,262,268,292
474,o,269,262,279,292
475,i,280,262,284,292
476,s,285,262,294,292
477,o,295,262,305,292
478,n,306,262,316,292
479,s,317,262,326,292
480, ,327,262,333,292
481,t,334,262,342,292
482,h,343,262,353,292
483,a,354,262,364,292
484,t,365,262,373,292
485, ,374,262,380,292
486,t,381,262,389,292
487,h,390,262,400,292
488,e,401,262,411,292
489,y,412,262,423,292
490, ,424,262,430,292
491,c,431,262,440,292
492,o,441,262,451,292
493,n,452,262,462,292
494,t,463,262,471,292
495,a,472,262,482,292
496,i,483,262,487,292
497,n,488,262,498,292
498,.,499,262,503,292
499, ,504,262,510,292
500,T,511,262,523,292
501,h,524,262,534,292
502,e,535,262,545,292
503,s,546,262,555,292
504,e,556,262,566,292
505, ,567,262,573,292
506,p,574,262,585,292
507,o,586,262,596,292
508,i,597,262,601,292
509,s,602,262,611,292
510,o,612,262,622,292
511,n,623,262,633,292
512,s,634,262,643,292
513, ,644,262,650,292
514,n,651,262,661,292
515,e,662,262,672,292
516,e,673,262,683,292
517,d,684,262,694,292
518, ,695,262,701,292
519,n,702,262,712,292
520,o,713,262,723,292
521,t,724,262,732,292
522, ,733,262,739,292
523,n,740,262,750,292
524,e,751,262,761,292
525,c,762,262,771,292
526,e,772,262,782,292
527,s,783,262,792,292
528,s,793,262,802,292
529,a,803,262,813,292
530,r,814,262,821,292
531,i,822,262,826,292
532,l,827,262,832,292
533,y,833,262,844,292
534, ,845,262,851,292
535,b,852,262,862,292
536,e,863,262,873,292
537,d,112,293,122,323
538,e,123,293,133,323
539,a,134,293,144,323
540,d,145,293,155,323
541,l,156,293,161,323
542,y,162,293,173,323
543,.,174,293,178,323
544, ,179,293,185,323
545,I,186,293,190,323
546,t,191,293,199,323
547, ,200,293,206,323
548,i,207,293,211,323
549,s,212,293,221,323
550, ,222,293,228,323
551,s,229,293,238,323
552,u,239,293,249,323
553,f,250,293,257,323
554,f,258,293,265,323
555,i,266,293,270,323
556,c,271,293,280,323
557,i,281,293,285,323
558,e,286,293,296,323
559,n,297,293,307,323
560,t,308,293,316,323
561, ,317,293,323,323
562,i,324,293,328,323
563,f,329,293,336,323
564, ,337,293,343,323
565,t,344,293,352,323
566,h,353,293,363,323
567,e,364,293,374,323
568,y,375,293,386,323
569, ,387,293,393,323
570,p,394,293,405,323
571,r,406,293,413,323
572,e,414,293,424,323
573,v,425,293,436,323
574,e,437,293,447,323
575,n,448,293,458,323
576,t,459,293,467,323
577, ,468,293,474,323
578,o,475,293,485,323
579,t,486,293,494,323
580,h,495,293,505,323
581,e,506,293,516,323
582,r,517,293,524,323
583, ,525,293,531,323
584,a,532,293,542,323
585,n,543,293,553,323
586,i,554,293,558,323
587,m,559,293,575,323
588,a,576,293,586,323
589,l,587,293,592,323
590,s,593,293,602,323
591, ,603,293,609,323
592,f,610,293,617,323
593,r,618,293,625,323
594,o,626,293,636,323
595,m,637,293,653,323
596, ,654,293,660,323
597,e,661,293,671,323
598,a,672,293,682,323
599,t,683,293,691,323
600,i,692,293,696,323
601,n,697,293,707,323
602,g,708,293,718,323
603, ,719,293,725,323
604,t,726,293,734,323
605,h,735,293,745,323
606,e,746,293,756,323
607, ,757,293,763,323
608,p,764,293,775,323
609,o,776,293,786,323
610,i,787,293,791,323
611,s,792,293,801,323
612,o,802,293,812,323
613,n,813,293,823,323
614,o,824,293,834,323
615,u,835,293,845,323
616,s,846,293,855,323
617,b,112,324,122,354
618,e,123,324,133,354
619,i,134,324,138,354
620,n,139,324,149,354
621,g,150,324,160,354
622,s,161,324,170,354
623,.,171,324,175,354
624, ,176,324,182,354
625,S,183,324,194,354
626,o,195,324,205,354
627,m,206,324,222,354
628,e,223,324,233,354
629, ,234,324,240,354
630,a,241,324,251,354
631,n,252,324,262,354
632,i,263,324,267,354
633,m,268,324,284,354
634,a,285,324,295,354
635,l,296,324,301,354
636,s,302,324,311,354
637, ,312,324,318,354
638,e,319,324,329,354
639,v,330,324,341,354
640,e,342,324,352,354
641,n,353,324,363,354
642, ,364,324,370,354
643,p,371,324,382,354
644,r,383,324,390,354
645,o,391,324,401,354
646,t,402,324,410,354
647,e,411,324,421,354
648,c,422,324,431,354
649,t,432,324,440,354
650, ,441,324,447,354
651,t,448,324,456,354
652,h,457,324,467,354
653,e,468,324,478,354
654,m,479,324,495,354
655,s,496,324,505,354
656,e,506,324,516,354
657,l,517,324,522,354
658,v,523,324,534,354
659,e,535,324,545,354
660,s,546,324,555,354
661, ,556,324,562,354
662,b,563,324,573,354
663,y,574,324,585,354
664, ,586,324,592,354
665,l,593,324,598,354
666,o,599,324,609,354
667,o,610,324,620,354
668,k,621,324,631,354
669,i,632,324,636,354
670,n,637,324,647,354
671,g,648,324,658,354
672, ,659,324,665,354
673,l,666,324,671,354
674,i,672,324,676,354
675,k,677,324,687,354
676,e,688,324,698,354
677, ,699,324,705,354
678,o,706,324,716,354
679,t,717,324,725,354
680,h,726,324,736,354
681,e,737,324,747,354
682,r,748,324,755,354
683,s,756,324,765,354
684, ,766,324,772,354
685,t,773,324,781,354
686,h,782,324,792,354
687,a,793,324,803,354
688,t,804,324,812,354
689, ,813,324,819,354
690,c,820,324,829,354
691,o,830,324,840,354
692,n,841,324,851,354
693,t,852,324,860,354
694,a,861,324,871,354
695,i,872,324,876,354
696,n,877,324,887,354
697,p,112,355,123,385
698,o,124,355,134,385
699,i,135,355,139,385
700,s,140,355,149,385
701,o,150,355,160,385
702,n,161,355,171,385
703,o,172,355,182,385
704,u,183,355,193,385
705,s,194,355,203,385
706, ,204,355,210,385
707,s,211,355,220,385
708,u,221,355,231,385
709,b,232,355,242,385
710,s,243,355,252,385
711,t,253,355,261,385
712,a,262,355,272,385
713,n,273,355,283,385
714,c,284,355,293,385
715,e,294,355,304,385
716,s,305,355,314,385
717,.,315,355,319,385
718, ,320,355,326,385
719,I,327,355,331,385
720,n,332,355,342,385
721, ,343,355,349,385
722,t,350,355,358,385
723,h,359,355,369,385
724,e,370,355,380,385
725, ,381,355,387,385
726,a,388,355,398,385
727,n,399,355,409,385
728,i,410,355,414,385
729,m,415,355,431,385
730,a,432,355,442,385
731,l,443,355,448,385
732, ,449,355,455,385
733,k,456,355,466,385
734,i,467,355,471,385
735,n,472,355,482,385
736,g,483,355,493,385
737,d,494,355,504,385
738,o,505,355,515,385
739,m,516,355,532,385
740,",",533,355,538,385
741, ,539,355,545,385
742,a,546,355,556,385
743, ,557,355,563,385
744,p,564,355,575,385
745,a,576,355,586,385
746,r,587,355,594,385
747,t,595,355,603,385
748,i,604,355,608,385
749,c,609,355,618,385
750,u,619,355,629,385
751,l,630,355,635,385
752,a,636,355,646,385
753,r,647,355,654,385
754,l,655,355,660,385
755,y,661,355,672,385
756, ,673,355,679,385
757,s,680,355,689,385
758,t,690,355,698,385
759,r,699,355,706,385
760,i,707,355,711,385
761,k,712,355,722,385
762,i,723,355,727,385
763,n,728,355,738,385
764,g,739,355,749,385
765, ,750,355,756,385
766,c,757,355,766,385
767,o,767,355,777,385
768,l,778,355,783,385
769,o,784,355,794,385
770,u,795,355,805,385
771,r,806,355,813,385
772,g,112,386,122,416
773,e,123,386,133,416
774,n,134,386,144,416
775,e,145,386,155,416
776,r,156,386,163,416
777,a,164,386,174,416
778,l,175,386,180,416
779,l,181,386,186,416
780,y,187,386,198,416
781, ,199,386,205,416
782,s,206,386,215,416
783,i,216,386,220,416
784,g,221,386,231,416
785,n,232,386,242,416
786,a,243,386,253,416
787,l,254,386,259,416
788,s,260,386,269,416
789, ,270,386,276,416
790,t,277,386,285,416
791,h,286,386,296,416
792,a,297,386,307,416
793,t,308,386,316,416
794, ,317,386,323,416
795,t,324,386,332,416
796,h,333,386,343,416
797,e,344,386,354,416
798, ,355,386,361,416
799,a,362,386,372,416
800,n,373,386,383,416
801,i,384,386,388,416
802,m,389,386,405,416
803,a,406,386,416,416
804,l,417,386,422,416
805, ,423,386,429,416
806,i,430,386,434,416
807,s,435,386,444,416
808, ,445,386,451,416
809,i,452,386,456,416
810,n,457,386,467,416
811,e,468,386,478,416
812,d,479,386,489,416
813,i,490,386,494,416
814,b,495,386,505,416
815,l,506,386,511,416
816,e,512,386,522,416
817,.,523,386,527,416
