,Character,Left,Top,Right,Bottom
296,s,505,137,511,159
297, ,512,137,516,159
298,n,517,137,526,159
299,o,527,137,536,159
300,t,537,137,542,159
301, ,543,137,547,159
302,o,548,137,557,159
303,n,558,137,567,159
304,l,568,137,572,159
305,y,573,137,582,159
306, ,583,137,587,159
307,s,588,137,594,159
308,k,595,137,604,159
309,i,605,137,609,159
310,l,610,137,614,159
311,l,615,137,619,159
312,f,620,137,628,159
313,u,629,137,638,159
314,l,639,137,643,159
315, ,644,137,648,159
316,i,649,137,653,159
317,n,654,137,663,159
318, ,664,137,668,159
319,f,669,137,677,159
320,e,678,137,685,159
321,l,686,137,690,159
322,l,691,137,695,159
323,i,696,137,700,159
324,n,701,137,710,159
325,g,711,137,720,159
326,t,112,160,117,182
327,r,118,160,124,182
328,e,125,160,132,182
329,e,133,160,140,182
330,s,141,160,147,182
331,",",148,160,152,182
332, ,153,160,157,182
333,b,157,160,167,182
334,u,169,160,178,182
335,t,179,160,184,182
336, ,185,160,189,182
337,a,190,160,198,182
338,l,199,160,203,182
339,s,204,160,210,182
340,o,211,160,220,182
341, ,221,160,225,182
342,a,226,160,234,182
343,n,235,160,244,182
344, ,245,160,249,182
345,e,250,160,257,182
346,x,258,160,267,182
347,p,267,160,277,182
348,e,279,160,286,182
349,r,287,160,293,182
350,i,294,160,298,182
351,e,299,160,306,182
352,n,307,160,316,182
353,c,317,160,324,182
354,e,325,160,332,182
355,d,333,160,342,182
356, ,343,160,347,182
357,c,348,160,355,182
358,r,356,160,362,182
359,a,363,160,371,182
360,f,372,160,380,182
361,t,381,160,386,182
362,s,387,160,393,182
363,m,394,160,408,182
364,a,409,160,417,182
365,n,418,160,427,182
366, ,428,160,432,182
367,i,433,160,437,182
368,n,438,160,447,182
369, ,448,160,452,182
370,b,452,160,462,182
371,u,464,160,473,182
372,i,474,160,478,182
373,l,479,160,483,182
374,d,484,160,493,182
375,i,494,160,498,182
376,n,499,160,508,182
377,g,509,160,518,182
378, ,519,160,523,182
379,d,524,160,533,182
380,a,534,160,542,182
381,m,543,160,557,182
382,s,558,160,564,182
383,.,565,160,569,182
384, ,570,160,574,182
385,W,575,160,592,182
386,h,593,160,602,182
387,e,603,160,610,182
388,n,611,160,620,182
389, ,621,160,625,182
390,t,626,160,631,182
391,h,632,160,641,182
392,e,642,160,649,182
393, ,650,160,654,182
394,b,654,160,664,182
395,e,666,160,673,182
396,a,674,160,682,182
397,v,683,160,692,182
398,e,693,160,700,182
399,r,701,160,707,182
400, ,708,160,712,182
401,f,713,160,721,182
402,e,722,160,729,182
403,l,730,160,734,182
404,l,735,160,739,182
405,s,740,160,746,182
406, ,747,160,751,182
407,a,752,160,760,182
408,t,112,183,117,205
409,r,118,183,124,205
410,e,125,183,132,205
411,e,133,183,140,205
412,",",141,183,145,205
413, ,146,183,150,205
414,i,151,183,155,205
415,t,156,183,161,205
416, ,162,183,166,205
417,g,167,183,176,205
418,n,177,183,186,205
419,a,187,183,195,205
420,w,196,183,209,205
421,s,210,183,216,205
422, ,217,183,221,205
423,o,222,183,231,205
424,n,232,183,241,205
425, ,242,183,246,205
426,t,247,183,252,205
427,h,253,183,262,205
428,e,263,183,270,205
429, ,271,183,275,205
430,t,276,183,281,205
431,r,282,183,288,205
432,u,289,183,298,205
433,n,299,183,308,205
434,k,309,183,318,205
435, ,319,183,323,205
436,i,324,183,328,205
437,n,329,183,338,205
438, ,339,183,343,205
439,s,344,183,350,205
440,u,351,183,360,205
441,c,361,183,368,205
442,h,369,183,378,205
443, ,379,183,383,205
444,a,384,183,392,205
445, ,393,183,397,205
446,w,398,183,411,205
447,a,412,183,420,205
448,y,421,183,430,205
449, ,431,183,435,205
450,t,436,183,441,205
451,h,442,183,451,205
452,a,452,183,460,205
453,t,461,183,466,205
454, ,467,183,471,205
455,t,472,183,477,205
456,h,478,183,487,205
457,e,488,183,495,205
458, ,496,183,500,205
459,u,501,183,510,205
460,p,510,183,520,205
461,p,521,183,531,205
462,e,533,183,540,205
463,r,541,183,547,205
464, ,548,183,552,205
465,a,553,183,561,205
466,n,562,183,571,205
467,d,572,183,581,205
468, ,582,183,586,205
469,t,587,183,592,205
470,h,593,183,602,205
471,e,603,183,610,205
472, ,611,183,615,205
473,l,616,183,620,205
474,o,621,183,630,205
475,w,631,183,644,205
476,e,645,183,652,205
477,r,653,183,659,205
478, ,660,183,664,205
479,p,664,183,674,205
480,a,676,183,684,205
481,r,685,183,691,205
482,t,692,183,697,205
483, ,698,183,702,205
484,o,703,183,712,205
485,f,713,183,721,205
486, ,722,183,726,205
487,t,727,183,732,205
488,h,733,183,742,205
489,e,743,183,750,205
490,t,112,206,117,228
491,r,118,206,124,228
492,u,125,206,134,228
493,n,135,206,144,228
494,k,145,206,154,228
495, ,155,206,159,228
496,a,160,206,168,228
497,r,169,206,175,228
498,e,176,206,183,228
499, ,184,206,188,228
500,o,189,206,198,228
501,n,199,206,208,228
502,l,209,206,213,228
503,y,214,206,223,228
504, ,224,206,228,228
505,c,229,206,236,228
506,o,237,206,246,228
507,n,247,206,256,228
508,n,257,206,266,228
509,e,267,206,274,228
510,c,275,206,282,228
511,t,283,206,288,228
512,e,289,206,296,228
513,d,297,206,306,228
514, ,307,206,311,228
515,w,312,206,325,228
516,i,326,206,330,228
517,t,331,206,336,228
518,h,337,206,346,228
519, ,347,206,351,228
520,e,352,206,359,228
521,a,360,206,368,228
522,c,369,206,376,228
523,h,377,206,386,228
524, ,387,206,391,228
525,o,392,206,401,228
526,t,402,206,407,228
527,h,408,206,417,228
528,e,418,206,425,228
529,r,426,206,432,228
530, ,433,206,437,228
531,a,438,206,446,228
532,t,447,206,452,228
533, ,453,206,457,228
534,a,458,206,466,228
535, ,467,206,471,228
536,s,472,206,478,228
537,m,479,206,493,228
538,a,494,206,502,228
539,l,503,206,507,228
540,l,508,206,512,228
541, ,513,206,517,228
542,p,517,206,527,228
543,o,529,206,538,228
544,i,539,206,543,228
545,n,544,206,553,228
546,t,554,206,559,228
547,.,560,206,564,228
548, ,565,206,569,228
549,W,570,206,587,228
550,h,588,206,597,228
551,e,598,206,605,228
552,n,606,206,615,228
553, ,616,206,620,228
554,t,621,206,626,228
555,h,627,206,636,228
556,e,637,206,644,228
557, ,645,206,649,228
558,c,650,206,657,228
559,o,658,206,667,228
560,n,668,206,677,228
561,n,678,206,687,228
562,e,688,206,695,228
563,c,696,206,703,228
564,t,704,206,709,228
565,i,710,206,714,228
566,o,715,206,724,228
567,n,725,206,734,228
568, ,735,206,739,228
569,i,740,206,744,228
570,s,745,206,751,228
571,n,112,229,121,251
572,a,122,229,130,251
573,r,131,229,137,251
574,r,138,229,144,251
575,o,145,229,154,251
576,w,155,229,168,251
577, ,169,229,173,251
578,a,174,229,182,251
579,n,183,229,192,251
580,d,193,229,202,251
581, ,203,229,207,251
582,t,208,229,213,251
583,h,214,229,223,251
584,e,224,229,231,251
585, ,232,229,236,251
586,b,236,229,246,251
587,e,248,229,255,251
588,a,256,229,264,251
589,v,265,229,274,251
590,e,275,229,282,251
591,r,283,229,289,251
592, ,290,229,294,251
593,h,295,229,304,251
594,a,305,229,313,251
595,s,314,229,320,251
596, ,321,229,325,251
597,b,325,229,335,251
598,e,337,229,344,251
599,c,345,229,352,251
600,o,353,229,362,251
601,m,363,229,377,251
602,e,378,229,385,251
603, ,386,229,390,251
604,t,391,229,396,251
605,i,397,229,401,251
606,r,402,229,408,251
607,e,409,229,416,251
608,d,417,229,426,251
609,",",427,229,431,251
610, ,432,229,436,251
611,t,437,229,442,251
612,h,443,229,452,251
613,e,453,229,460,251
614, ,461,229,465,251
615,w,466,229,479,251
616,i,480,229,484,251
617,n,485,229,494,251
618,d,495,229,504,251
619, ,505,229,509,251
620,w,510,229,523,251
621,i,524,229,528,251
622,l,529,229,533,251
623,l,534,229,538,251
624, ,539,229,543,251
625,d,544,229,553,251
626,o,554,229,563,251
627, ,564,229,568,251
628,t,569,229,574,251
629,h,575,229,584,251
630,e,585,229,592,251
631, ,593,229,597,251
632,r,598,229,604,251
633,e,605,229,612,251
634,s,613,229,619,251
635,t,620,229,625,251
636,.,626,229,630,251
637, ,631,229,635,251
638,T,636,229,647,251
639,h,648,229,657,251
640,e,658,229,665,251
641, ,666,229,670,251
642,t,671,229,676,251
643,w,677,229,690,251
644,i,691,229,695,251
645,g,696,229,705,251
646,s,706,229,712,251
647, ,713,229,717,251
648,a,718,229,726,251
649,n,727,229,736,251
650,d,737,229,746,251
651,t,112,252,117,274
652,h,118,252,127,274
653,i,128,252,132,274
654,n,133,252,142,274
655, ,143,252,147,274
656,b,147,252,157,274
657,r,159,252,165,274
658,a,166,252,174,274
659,n,175,252,184,274
660,c,185,252,192,274
661,h,193,252,202,274
662,e,203,252,210,274
663,s,211,252,217,274
664, ,218,252,222,274
665,a,223,252,231,274
666,r,232,252,238,274
667,e,239,252,246,274
668, ,247,252,251,274
669,c,252,252,259,274
670,u,260,252,269,274
671,t,270,252,275,274
672, ,276,252,280,274
673,o,281,252,290,274
674,f,291,252,299,274
675,f,300,252,308,274
676, ,309,252,313,274
677,b,313,252,323,274
678,y,325,252,334,274
679, ,335,252,339,274
680,t,340,252,345,274
681,h,346,252,355,274
682,e,356,252,363,274
683, ,364,252,368,274
684,b,368,252,378,274
685,e,380,252,387,274
686,a,388,252,396,274
687,v,397,252,406,274
688,e,407,252,414,274
689,r,415,252,421,274
690, ,422,252,426,274
691,a,427,252,435,274
692,n,436,252,445,274
693,d,446,252,455,274
694, ,456,252,460,274
695,p,460,252,470,274
696,i,472,252,476,274
697,l,477,252,481,274
698,e,482,252,489,274
699,d,490,252,499,274
700, ,500,252,504,274
701,u,505,252,514,274
702,p,514,252,524,274
703, ,526,252,530,274
704,n,531,252,540,274
705,e,541,252,548,274
706,a,549,252,557,274
707,r,558,252,564,274
708, ,565,252,569,274
709,i,570,252,574,274
710,t,575,252,580,274
711,s,581,252,587,274
712, ,588,252,592,274
713,d,593,252,602,274
714,e,603,252,610,274
715,n,611,252,620,274
716,",",621,252,625,274
717, ,626,252,630,274
718,w,631,252,644,274
719,h,645,252,654,274
720,i,655,252,659,274
721,c,660,252,667,274
722,h,668,252,677,274
723, ,678,252,682,274
724,i,683,252,687,274
725,s,688,252,694,274
726, ,695,252,699,274
727,b,699,252,709,274
728,u,711,252,720,274
729,i,721,252,725,274
730,l,726,252,730,274
731,t,731,252,736,274
732, ,737,252,741,274
733,o,742,252,751,274
734,n,752,252,761,274
735,a,112,275,120,297
736, ,121,275,125,297
737,s,126,275,132,297
738,m,133,275,147,297
739,a,148,275,156,297
740,l,157,275,161,297
741,l,162,275,166,297
742, ,167,275,171,297
743,i,172,275,176,297
744,s,177,275,183,297
745,l,184,275,188,297
746,a,189,275,197,297
747,n,198,275,207,297
748,d,208,275,217,297
749,.,218,275,222,297
750, ,223,275,227,297
751,T,228,275,239,297
752,h,240,275,249,297
753,e,250,275,257,297
754, ,258,275,262,297
755,t,263,275,268,297
756,h,269,275,278,297
757,i,279,275,283,297
758,c,284,275,291,297
759,k,292,275,301,297
760, ,302,275,306,297
761,b,306,275,316,297
762,r,318,275,324,297
763,a,325,275,333,297
764,n,334,275,343,297
765,c,344,275,351,297
766,h,352,275,361,297
767,e,362,275,369,297
768,s,370,275,376,297
769, ,377,275,381,297
770,a,382,275,390,297
771,r,391,275,397,297
772,e,398,275,405,297
773, ,406,275,410,297
774,s,411,275,417,297
775,o,418,275,427,297
776,r,428,275,434,297
777,t,435,275,440,297
778,e,441,275,448,297
779,d,449,275,458,297
780, ,459,275,463,297
781,o,464,275,473,297
782,u,474,275,483,297
783,t,484,275,489,297
784, ,490,275,494,297
785,a,495,275,503,297
786,n,504,275,513,297
787,d,514,275,523,297
788, ,524,275,528,297
789,u,529,275,538,297
790,s,539,275,545,297
791,e,546,275,553,297
792,d,554,275,563,297
793, ,564,275,568,297
794,a,569,275,577,297
795,s,578,275,584,297
796, ,585,275,589,297
797,w,590,275,603,297
798,o,604,275,613,297
799,o,614,275,623,297
800,d,624,275,633,297
801, ,634,275,638,297
802,f,639,275,647,297
803,o,648,275,657,297
804,r,658,275,664,297
805, ,665,275,669,297
806,b,669,275,679,297
807,u,681,275,690,297
808,i,691,275,695,297
809,l,696,275,700,297
810,d,701,275,710,297
811,i,711,275,715,297
812,n,716,275,725,297
813,g,726,275,735,297
814,d,112,298,121,320
815,a,122,298,130,320
816,m,131,298,145,320
817,s,146,298,152,320
818,.,153,298,157,320
