,Character,Left,Top,Right,Bottom
296, ,503,137,507,159
297,i,508,137,512,159
298,c,513,137,520,159
299,e,521,137,528,159
300, ,529,137,533,159
301,m,534,137,548,159
302,e,549,137,556,159
303,l,557,137,561,159
304,t,562,137,567,159
305,e,568,137,575,159
306,d,576,137,585,159
307,",",586,137,590,159
308, ,591,137,595,159
309,t,596,137,601,159
310,h,602,137,611,159
311,e,612,137,619,159
312, ,620,137,624,159
313,w,625,137,638,159
314,a,639,137,647,159
315,t,648,137,653,159
316,e,654,137,661,159
317,r,662,137,668,159
318, ,669,137,673,159
319,r,674,137,680,159
320,a,681,137,689,159
321,n,690,137,699,159
322, ,700,137,704,159
323,i,705,137,709,159
324,n,710,137,719,159
325,t,720,137,725,159
326,o,726,137,735,159
327,t,112,160,117,182
328,h,118,160,127,182
329,e,128,160,135,182
330, ,136,160,140,182
331,s,141,160,147,182
332,e,148,160,155,182
333,a,156,160,164,182
334,",",165,160,169,182
335, ,170,160,174,182
336,w,175,160,188,182
337,h,189,160,198,182
338,o,199,160,208,182
339,s,209,160,215,182
340,e,216,160,223,182
341, ,224,160,228,182
342,l,229,160,233,182
343,e,234,160,241,182
344,v,242,160,251,182
345,e,252,160,259,182
346,l,260,160,264,182
347, ,265,160,269,182
348,r,270,160,276,182
349,o,277,160,286,182
350,s,287,160,293,182
351,e,294,160,301,182
352, ,302,160,306,182
353,s,307,160,313,182
354,o,314,160,323,182
355, ,324,160,328,182
356,m,329,160,343,182
357,u,344,160,353,182
358,c,354,160,361,182
359,h,362,160,371,182
360, ,372,160,376,182
361,a,377,160,385,182
362,s,386,160,392,182
363, ,393,160,397,182
364,a,398,160,406,182
365, ,407,160,411,182
366,r,412,160,418,182
367,e,419,160,426,182
368,s,427,160,433,182
369,u,434,160,443,182
370,l,444,160,448,182
371,t,449,160,454,182
372, ,455,160,459,182
373,o,460,160,469,182
374,f,470,160,478,182
375, ,479,160,483,182
376,t,484,160,489,182
377,h,490,160,499,182
378,i,500,160,504,182
379,s,505,160,511,182
380, ,512,160,516,182
381,t,517,160,522,182
382,h,523,160,532,182
383,a,533,160,541,182
384,t,542,160,547,182
385, ,548,160,552,182
386,l,553,160,557,182
387,o,558,160,567,182
388,w,568,160,581,182
389, ,582,160,586,182
390,l,587,160,591,182
391,y,592,160,601,182
392,i,602,160,606,182
393,n,607,160,616,182
394,g,617,160,626,182
395, ,627,160,631,182
396,l,632,160,636,182
397,a,637,160,645,182
398,n,646,160,655,182
399,d,656,160,665,182
400, ,666,160,670,182
401,w,671,160,684,182
402,a,685,160,693,182
403,s,694,160,700,182
404,f,112,183,120,205
405,l,121,183,125,205
406,o,126,183,135,205
407,o,136,183,145,205
408,d,146,183,155,205
409,e,156,183,163,205
410,d,164,183,173,205
411,.,174,183,178,205
412, ,179,183,183,205
413,T,184,183,195,205
414,o,196,183,205,205
415,d,206,183,215,205
416,a,216,183,224,205
417,y,225,183,234,205
418, ,235,183,239,205
419,o,240,183,249,205
420,n,250,183,259,205
421,l,260,183,264,205
422,y,265,183,274,205
423, ,275,183,279,205
424,t,280,183,285,205
425,h,286,183,295,205
426,e,296,183,303,205
427, ,304,183,308,205
428,h,309,183,318,205
429,i,319,183,323,205
430,g,324,183,333,205
431,h,334,183,343,205
432,e,344,183,351,205
433,s,352,183,358,205
434,t,359,183,364,205
435, ,365,183,369,205
436,p,369,183,379,205
437,o,381,183,390,205
438,i,391,183,395,205
439,n,396,183,405,205
440,t,406,183,411,205
441,s,412,183,418,205
442, ,419,183,423,205
443,s,424,183,430,205
444,t,431,183,436,205
445,i,437,183,441,205
446,c,442,183,449,205
447,k,450,183,459,205
448, ,460,183,464,205
449,o,465,183,474,205
450,u,475,183,484,205
451,t,485,183,490,205
452, ,491,183,495,205
453,o,496,183,505,205
454,f,506,183,514,205
455, ,515,183,519,205
456,t,520,183,525,205
457,h,526,183,535,205
458,e,536,183,543,205
459, ,544,183,548,205
460,s,549,183,555,205
461,e,556,183,563,205
462,a,564,183,572,205
463, ,573,183,577,205
464,a,578,183,586,205
465,s,587,183,593,205
466, ,594,183,598,205
467,i,599,183,603,205
468,s,604,183,610,205
469,l,611,183,615,205
470,a,616,183,624,205
471,n,625,183,634,205
472,d,635,183,644,205
473,s,645,183,651,205
474,.,652,183,656,205
475, ,657,183,661,205
476,A,662,183,675,205
477,n,676,183,685,205
478,i,686,183,690,205
479,m,691,183,705,205
480,a,706,183,714,205
481,l,715,183,719,205
482,s,720,183,726,205
483, ,727,183,731,205
484,a,732,183,740,205
485,n,741,183,750,205
486,d,751,183,760,205
487,p,111,206,121,228
488,l,123,206,127,228
489,a,128,206,136,228
490,n,137,206,146,228
491,t,147,206,152,228
492,s,153,206,159,228
493, ,160,206,164,228
494,t,165,206,170,228
495,h,171,206,180,228
496,a,181,206,189,228
497,t,190,206,195,228
498, ,196,206,200,228
499,h,201,206,210,228
500,a,211,206,219,228
501,v,220,206,229,228
502,e,230,206,237,228
503, ,238,206,242,228
504,m,243,206,257,228
505,a,258,206,266,228
506,n,267,206,276,228
507,a,277,206,285,228
508,g,286,206,295,228
509,e,296,206,303,228
510,d,304,206,313,228
511, ,314,206,318,228
512,t,319,206,324,228
513,o,325,206,334,228
514, ,335,206,339,228
515,r,340,206,346,228
516,e,347,206,354,228
517,a,355,206,363,228
518,c,364,206,371,228
519,h,372,206,381,228
520, ,382,206,386,228
521,a,387,206,395,228
522, ,396,206,400,228
523,r,401,206,407,228
524,e,408,206,415,228
525,m,416,206,430,228
526,o,431,206,440,228
527,t,441,206,446,228
528,e,447,206,454,228
529, ,455,206,459,228
530,i,460,206,464,228
531,s,465,206,471,228
532,l,472,206,476,228
533,a,477,206,485,228
534,n,486,206,495,228
535,d,496,206,505,228
536, ,506,206,510,228
537,i,511,206,515,228
538,n,516,206,525,228
539, ,526,206,530,228
540,s,531,206,537,228
541,o,538,206,547,228
542,m,548,206,562,228
543,e,563,206,570,228
544, ,571,206,575,228
545,w,576,206,589,228
546,a,590,206,598,228
547,y,599,206,608,228
548, ,609,206,613,228
549,n,614,206,623,228
550,o,624,206,633,228
551,r,634,206,640,228
552,m,641,206,655,228
553,a,656,206,664,228
554,l,665,206,669,228
555,l,670,206,674,228
556,y,675,206,684,228
557, ,685,206,689,228
558,c,690,206,697,228
559,a,698,206,706,228
560,n,707,206,716,228
561,n,717,206,726,228
562,o,727,206,736,228
563,t,737,206,742,228
564,l,112,229,116,251
565,e,117,229,124,251
566,a,125,229,133,251
567,v,134,229,143,251
568,e,144,229,151,251
569, ,152,229,156,251
570,i,157,229,161,251
571,t,162,229,167,251
572, ,168,229,172,251
573,a,173,229,181,251
574,n,182,229,191,251
575,y,192,229,201,251
576,m,202,229,216,251
577,o,217,229,226,251
578,r,227,229,233,251
579,e,234,229,241,251
580,.,242,229,246,251
581, ,247,229,251,251
582,I,252,229,257,251
583,f,258,229,266,251
584, ,267,229,271,251
585,t,272,229,277,251
586,h,278,229,287,251
587,e,288,229,295,251
588,y,296,229,305,251
589, ,306,229,310,251
590,w,311,229,324,251
591,a,325,229,333,251
592,n,334,229,343,251
593,t,344,229,349,251
594, ,350,229,354,251
595,t,355,229,360,251
596,o,361,229,370,251
597, ,371,229,375,251
598,s,376,229,382,251
599,t,383,229,388,251
600,a,389,229,397,251
601,y,398,229,407,251
602, ,408,229,412,251
603,a,413,229,421,251
604,l,422,229,426,251
605,i,427,229,431,251
606,v,432,229,441,251
607,e,442,229,449,251
608,",",450,229,454,251
609, ,455,229,459,251
610,t,460,229,465,251
611,h,466,229,475,251
612,e,476,229,483,251
613,y,484,229,493,251
614, ,494,229,498,251
615,h,499,229,508,251
616,a,509,229,517,251
617,v,518,229,527,251
618,e,528,229,535,251
619, ,536,229,540,251
620,t,541,229,546,251
621,o,547,229,556,251
622, ,557,229,561,251
623,a,562,229,570,251
624,d,571,229,580,251
625,a,581,229,589,251
626,p,589,229,599,251
627,t,601,229,606,251
628, ,607,229,611,251
629,t,612,229,617,251
630,o,618,229,627,251
631, ,628,229,632,251
632,t,633,229,638,251
633,h,639,229,648,251
634,e,649,229,656,251
635, ,657,229,661,251
636,n,662,229,671,251
637,e,672,229,679,251
638,w,680,229,693,251
639,e,112,252,119,274
640,n,120,252,129,274
641,v,130,252,139,274
642,i,140,252,144,274
643,r,145,252,151,274
644,o,152,252,161,274
645,n,162,252,171,274
646,m,172,252,186,274
647,e,187,252,194,274
648,n,195,252,204,274
649,t,205,252,210,274
650, ,211,252,215,274
651,v,216,252,225,274
652,e,226,252,233,274
653,r,234,252,240,274
654,y,241,252,250,274
655, ,251,252,255,274
656,q,256,252,265,274
657,u,266,252,275,274
658,i,276,252,280,274
659,c,281,252,288,274
660,k,289,252,298,274
661,l,299,252,303,274
662,y,304,252,313,274
663,.,314,252,318,274
664, ,319,252,323,274
665,F,324,252,334,274
666,o,335,252,344,274
667,r,345,252,351,274
668, ,352,252,356,274
669,l,357,252,361,274
670,i,362,252,366,274
671,v,367,252,376,274
672,i,377,252,381,274
673,n,382,252,391,274
674,g,392,252,401,274
675, ,402,252,406,274
676,t,407,252,412,274
677,h,413,252,422,274
678,i,423,252,427,274
679,n,428,252,437,274
680,g,438,252,447,274
681,s,448,252,454,274
682, ,455,252,459,274
683,t,460,252,465,274
684,h,466,252,475,274
685,a,476,252,484,274
686,t,485,252,490,274
687, ,491,252,495,274
688,a,496,252,504,274
689,r,505,252,511,274
690,e,512,252,519,274
691, ,520,252,524,274
692,n,525,252,534,274
693,a,535,252,543,274
694,t,544,252,549,274
695,i,550,252,554,274
696,v,555,252,564,274
697,e,565,252,572,274
698, ,573,252,577,274
699,t,578,252,583,274
700,o,584,252,593,274
701, ,594,252,598,274
702,i,599,252,603,274
703,s,604,252,610,274
704,l,611,252,615,274
705,a,616,252,624,274
706,n,625,252,634,274
707,d,635,252,644,274
708,s,645,252,651,274
709,",",652,252,656,274
710, ,657,252,661,274
711,t,662,252,667,274
712,h,668,252,677,274
713,e,678,252,685,274
714,r,686,252,692,274
715,e,693,252,700,274
716, ,701,252,705,274
717,i,706,252,710,274
718,s,711,252,717,274
719,a,112,275,120,297
720,l,121,275,125,297
721,w,126,275,139,297
722,a,140,275,148,297
723,y,149,275,158,297
724,s,159,275,165,297
725, ,166,275,170,297
726,a,171,275,179,297
727, ,180,275,184,297
728,d,185,275,194,297
729,a,195,275,203,297
730,n,204,275,213,297
731,g,214,275,223,297
732,e,224,275,231,297
733,r,232,275,238,297
734, ,239,275,243,297
735,t,244,275,249,297
736,h,250,275,259,297
737,a,260,275,268,297
738,t,269,275,274,297
739, ,275,275,279,297
740,t,280,275,285,297
741,h,286,275,295,297
742,e,296,275,303,297
743,y,304,275,313,297
744, ,314,275,318,297
745,m,319,275,333,297
746,a,334,275,342,297
747,y,343,275,352,297
748, ,353,275,357,297
749,b,357,275,367,297
750,e,369,275,376,297
751,c,377,275,384,297
752,o,385,275,394,297
753,m,395,275,409,297
754,e,410,275,417,297
755, ,418,275,422,297
756,e,423,275,430,297
757,x,431,275,440,297
758,t,441,275,446,297
759,i,447,275,451,297
760,n,452,275,461,297
761,c,462,275,469,297
762,t,470,275,475,297
763, ,476,275,480,297
764,w,481,275,494,297
765,h,495,275,504,297
766,e,505,275,512,297
767,n,513,275,522,297
768, ,523,275,527,297
769,n,528,275,537,297
770,e,538,275,545,297
771,w,546,275,559,297
772, ,560,275,564,297
773,a,565,275,573,297
774,n,574,275,583,297
775,i,584,275,588,297
776,m,589,275,603,297
777,a,604,275,612,297
778,l,613,275,617,297
779,s,618,275,624,297
780, ,625,275,629,297
781,a,630,275,638,297
782,r,639,275,645,297
783,r,646,275,652,297
784,i,653,275,657,297
785,v,658,275,667,297
786,e,668,275,675,297
787, ,676,275,680,297
788,o,681,275,690,297
789,r,691,275,697,297
790, ,698,275,702,297
791,h,703,275,712,297
792,u,713,275,722,297
793,m,723,275,737,297
794,a,738,275,746,297
795,n,747,275,756,297
796,b,111,298,121,320
797,e,123,298,130,320
798,i,131,298,135,320
799,n,136,298,145,320
800,g,146,298,155,320
801,s,156,298,162,320
802, ,163,298,167,320
803,s,168,298,174,320
804,t,175,298,180,320
805,a,181,298,189,320
806,r,190,298,196,320
807,t,197,298,202,320
808, ,203,298,207,320
809,t,208,298,213,320
810,o,214,298,223,320
811, ,224,298,228,320
812,i,229,298,233,320
813,n,234,298,243,320
814,t,244,298,249,320
815,e,250,298,257,320
816,r,258,298,264,320
817,f,265,298,273,320
818,e,274,298,281,320
819,r,282,298,288,320
820,e,289,298,296,320
821,.,297,298,301,320
