,Character,Left,Top,Right,Bottom
174, ,220,138,226,168
175,s,227,138,236,168
176,e,237,138,247,168
177,a,248,138,258,168
178, ,259,138,265,168
179,o,266,138,276,168
180,r,277,138,284,168
181, ,285,138,291,168
182,w,292,138,306,168
183,h,307,138,317,168
184,e,318,138,328,168
185,n,329,138,339,168
186, ,340,138,346,168
187,t,347,138,355,168
188,h,356,138,366,168
189,e,367,138,377,168
190, ,378,138,384,168
191,w,385,138,399,168
192,a,400,138,410,168
193,t,411,138,419,168
194,e,420,138,430,168
195,r,431,138,438,168
196, ,439,138,445,168
197,l,446,138,451,168
198,e,452,138,462,168
199,v,463,138,474,168
200,e,475,138,485,168
201,l,486,138,491,168
202, ,492,138,498,168
203,r,499,138,506,168
204,i,507,138,511,168
205,s,512,138,521,168
206,e,522,138,532,168
207,s,533,138,542,168
208, ,543,138,549,168
209,o,550,138,560,168
210,r,561,138,568,168
211, ,569,138,575,168
212,f,576,138,583,168
213,a,584,138,594,168
214,l,595,138,600,168
215,l,601,138,606,168
216,s,607,138,616,168
217,.,617,138,621,168
218, ,622,138,628,168
219,A,629,138,642,168
220, ,643,138,649,168
221,n,650,138,660,168
222,u,661,138,671,168
223,m,672,138,688,168
224,b,689,138,699,168
225,e,700,138,710,168
226,r,711,138,718,168
227, ,719,138,725,168
228,o,726,138,736,168
229,f,737,138,744,168
230, ,745,138,751,168
231,i,752,138,756,168
232,s,757,138,766,168
233,l,767,138,772,168
234,a,773,138,783,168
235,n,784,138,794,168
236,d,795,138,805,168
237,s,806,138,815,168
238, ,816,138,822,168
239,c,823,138,832,168
240,a,833,138,843,168
241,m,844,138,860,168
242,e,861,138,871,168
243,i,112,169,116,199
244,n,117,169,127,199
245,t,128,169,136,199
246,o,137,169,147,199
247, ,148,169,154,199
248,e,155,169,165,199
249,x,166,169,177,199
250,i,178,169,182,199
251,s,183,169,192,199
252,t,193,169,201,199
253,e,202,169,212,199
254,n,213,169,223,199
255,c,224,169,233,199
256,e,234,169,244,199
257, ,245,169,251,199
258,a,252,169,262,199
259,t,263,169,271,199
260, ,272,169,278,199
261,t,279,169,287,199
262,h,288,169,298,199
263,e,299,169,309,199
264, ,310,169,316,199
265,e,317,169,327,199
266,n,328,169,338,199
267,d,339,169,349,199
268, ,350,169,356,199
269,o,357,169,367,199
270,f,368,169,375,199
271, ,376,169,382,199
272,t,383,169,391,199
273,h,392,169,402,199
274,e,403,169,413,199
275, ,414,169,420,199
276,l,421,169,426,199
277,a,427,169,437,199
278,s,438,169,447,199
279,t,448,169,456,199
280, ,457,169,463,199
281,i,464,169,468,199
282,c,469,169,478,199
283,e,479,169,489,199
284, ,490,169,496,199
285,a,497,169,507,199
286,g,508,169,518,199
287,e,519,169,529,199
288,.,530,169,534,199
289, ,535,169,541,199
290,A,542,169,555,199
291,s,556,169,565,199
292, ,566,169,572,199
293,t,573,169,581,199
294,h,582,169,592,199
295,e,593,169,603,199
296, ,604,169,610,199
297,i,611,169,615,199
298,c,616,169,625,199
299,e,626,169,636,199
300, ,637,169,643,199
301,m,644,169,660,199
302,e,661,169,671,199
303,l,672,169,677,199
304,t,678,169,686,199
305,e,687,169,697,199
306,d,698,169,708,199
307,",",709,169,714,199
308, ,715,169,721,199
309,t,722,169,730,199
310,h,731,169,741,199
311,e,742,169,752,199
312, ,753,169,759,199
313,w,760,169,774,199
314,a,775,169,785,199
315,t,786,169,794,199
316,e,795,169,805,199
317,r,806,169,813,199
318, ,814,169,820,199
319,r,821,169,828,199
320,a,829,169,839,199
321,n,840,169,850,199
322, ,851,169,857,199
323,i,858,169,862,199
324,n,863,169,873,199
325,t,874,169,882,199
326,o,883,169,893,199
327,t,112,200,120,230
328,h,121,200,131,230
329,e,132,200,142,230
330, ,143,200,149,230
331,s,150,200,159,230
332,e,160,200,170,230
333,a,171,200,181,230
334,",",182,200,187,230
335, ,188,200,194,230
336,w,195,200,209,230
337,h,210,200,220,230
338,o,221,200,231,230
339,s,232,200,241,230
340,e,242,200,252,230
341, ,253,200,259,230
342,l,260,200,265,230
343,e,266,200,276,230
344,v,277,200,288,230
345,e,289,200,299,230
346,l,300,200,305,230
347, ,306,200,312,230
348,r,313,200,320,230
349,o,321,200,331,230
350,s,332,200,341,230
351,e,342,200,352,230
352, ,353,200,359,230
353,s,360,200,369,230
354,o,370,200,380,230
355, ,381,200,387,230
356,m,388,200,404,230
357,u,405,200,415,230
358,c,416,200,425,230
359,h,426,200,436,230
360, ,437,200,443,230
361,a,444,200,454,230
362,s,455,200,464,230
363, ,465,200,471,230
364,a,472,200,482,230
365, ,483,200,489,230
366,r,490,200,497,230
367,e,498,200,508,230
368,s,509,200,518,230
369,u,519,200,529,230
370,l,530,200,535,230
371,t,536,200,544,230
372, ,545,200,551,230
373,o,552,200,562,230
374,f,563,200,570,230
375, ,571,200,577,230
376,t,578,200,586,230
377,h,587,200,597,230
378,i,598,200,602,230
379,s,603,200,612,230
380, ,613,200,619,230
381,t,620,200,628,230
382,h,629,200,639,230
383,a,640,200,650,230
384,t,651,200,659,230
385, ,660,200,666,230
386,l,667,200,672,230
387,o,673,200,683,230
388,w,684,200,698,230
389, ,699,200,705,230
390,l,706,200,711,230
391,y,712,200,723,230
392,i,724,200,728,230
393,n,729,200,739,230
394,g,740,200,750,230
395, ,751,200,757,230
396,l,758,200,763,230
397,a,764,200,774,230
398,n,775,200,785,230
399,d,786,200,796,230
400, ,797,200,803,230
401,w,804,200,818,230
402,a,819,200,829,230
403,s,830,200,839,230
404,f,112,231,119,261
405,l,120,231,125,261
406,o,126,231,136,261
407,o,137,231,147,261
408,d,148,231,158,261
409,e,159,231,169,261
410,d,170,231,180,261
411,.,181,231,185,261
412, ,186,231,192,261
413,T,193,231,205,261
414,o,206,231,216,261
415,d,217,231,227,261
416,a,228,231,238,261
417,y,239,231,250,261
418, ,251,231,257,261
419,o,258,231,268,261
420,n,269,231,279,261
421,l,280,231,285,261
422,y,286,231,297,261
423, ,298,231,304,261
424,t,305,231,313,261
425,h,314,231,324,261
426,e,325,231,335,261
427, ,336,231,342,261
428,h,343,231,353,261
429,i,354,231,358,261
430,g,359,231,369,261
431,h,370,231,380,261
432,e,381,231,391,261
433,s,392,231,401,261
434,t,402,231,410,261
435, ,411,231,417,261
436,p,418,231,429,261
437,o,430,231,440,261
438,i,441,231,445,261
439,n,446,231,456,261
440,t,457,231,465,261
441,s,466,231,475,261
442, ,476,231,482,261
443,s,483,231,492,261
444,t,493,231,501,261
445,i,502,231,506,261
446,c,507,231,516,261
447,k,517,231,527,261
448, ,528,231,534,261
449,o,535,231,545,261
450,u,546,231,556,261
451,t,557,231,565,261
452, ,566,231,572,261
453,o,573,231,583,261
454,f,584,231,591,261
455, ,592,231,598,261
456,t,599,231,607,261
457,h,608,231,618,261
458,e,619,231,629,261
459, ,630,231,636,261
460,s,637,231,646,261
461,e,647,231,657,261
462,a,658,231,668,261
463, ,669,231,675,261
464,a,676,231,686,261
465,s,687,231,696,261
466, ,697,231,703,261
467,i,704,231,708,261
468,s,709,231,718,261
469,l,719,231,724,261
470,a,725,231,735,261
471,n,736,231,746,261
472,d,747,231,757,261
473,s,758,231,767,261
474,.,768,231,772,261
475, ,773,231,779,261
476,A,780,231,793,261
477,n,794,231,804,261
478,i,805,231,809,261
479,m,810,231,826,261
480,a,827,231,837,261
481,l,838,231,843,261
482,s,844,231,853,261
483, ,854,231,860,261
484,a,861,231,871,261
485,n,872,231,882,261
486,d,883,231,893,261
487,p,112,262,123,292
488,l,124,262,129,292
489,a,130,262,140,292
490,n,141,262,151,292
491,t,152,262,160,292
492,s,161,262,170,292
493, ,171,262,177,292
494,t,178,262,186,292
495,h,187,262,197,292
496,a,198,262,208,292
497,t,209,262,217,292
498, ,218,262,224,292
499,h,225,262,235,292
500,a,236,262,246,292
501,v,247,262,258,292
502,e,259,262,269,292
503, ,270,262,276,292
504,m,277,262,293,292
505,a,294,262,304,292
506,n,305,262,315,292
507,a,316,262,326,292
508,g,327,262,337,292
509,e,338,262,348,292
510,d,349,262,359,292
511, ,360,262,366,292
512,t,367,262,375,292
513,o,376,262,386,292
514, ,387,262,393,292
515,r,394,262,401,292
516,e,402,262,412,292
517,a,413,262,423,292
518,c,424,262,433,292
519,h,434,262,444,292
520, ,445,262,451,292
521,a,452,262,462,292
522, ,463,262,469,292
523,r,470,262,477,292
524,e,478,262,488,292
525,m,489,262,505,292
526,o,506,262,516,292
527,t,517,262,525,292
528,e,526,262,536,292
529, ,537,262,543,292
530,i,544,262,548,292
531,s,549,262,558,292
532,l,559,262,564,292
533,a,565,262,575,292
534,n,576,262,586,292
535,d,587,262,597,292
536, ,598,262,604,292
537,i,605,262,609,292
538,n,610,262,620,292
539, ,621,262,627,292
540,s,628,262,637,292
541,o,638,262,648,292
542,m,649,262,665,292
543,e,666,262,676,292
544, ,677,262,683,292
545,w,684,262,698,292
546,a,699,262,709,292
547,y,710,262,721,292
548, ,722,262,728,292
549,n,729,262,739,292
550,o,740,262,750,292
551,r,751,262,758,292
552,m,759,262,775,292
553,a,776,262,786,292
554,l,787,262,792,292
555,l,793,262,798,292
556,y,799,262,810,292
557, ,811,262,817,292
558,c,818,262,827,292
559,a,828,262,838,292
560,n,839,262,849,292
561,n,850,262,860,292
562,o,861,262,871,292
563,t,872,262,880,292
564,l,112,293,117,323
565,e,118,293,128,323
566,a,129,293,139,323
567,v,140,293,151,323
568,e,152,293,162,323
569, ,163,293,169,323
570,i,170,293,174,323
571,t,175,293,183,323
572, ,184,293,190,323
573,a,191,293,201,323
574,n,202,293,212,323
575,y,213,293,224,323
576,m,225,293,241,323
577,o,242,293,252,323
578,r,253,293,260,323
579,e,261,293,271,323
580,.,272,293,276,323
581, ,277,293,283,323
582,I,284,293,288,323
583,f,289,293,296,323
584, ,297,293,303,323
585,t,304,293,312,323
586,h,313,293,323,323
587,e,324,293,334,323
588,y,335,293,346,323
589, ,347,293,353,323
590,w,354,293,368,323
591,a,369,293,379,323
592,n,380,293,390,323
593,t,391,293,399,323
594, ,400,293,406,323
595,t,407,293,415,323
596,o,416,293,426,323
597, ,427,293,433,323
598,s,434,293,443,323
599,t,444,293,452,323
600,a,453,293,463,323
601,y,464,293,475,323
602, ,476,293,482,323
603,a,483,293,493,323
604,l,494,293,499,323
605,i,500,293,504,323
606,v,505,293,516,323
607,e,517,293,527,323
608,",",528,293,533,323
609, ,534,293,540,323
610,t,541,293,549,323
611,h,550,293,560,323
612,e,561,293,571,323
613,y,572,293,583,323
614, ,584,293,590,323
615,h,591,293,601,323
616,a,602,293,612,323
617,v,613,293,624,323
618,e,625,293,635,323
619, ,636,293,642,323
620,t,643,293,651,323
621,o,652,293,662,323
622, ,663,293,669,323
623,a,670,293,680,323
624,d,681,293,691,323
625,a,692,293,702,323
626,p,703,293,714,323
627,t,715,293,723,323
628, ,724,293,730,323
629,t,731,293,739,323
630,o,740,293,750,323
631, ,751,293,757,323
632,t,758,293,766,323
633,h,767,293,777,323
634,e,778,293,788,323
635, ,789,293,795,323
636,n,796,293,806,323
637,e,807,293,817,323
638,w,818,293,832,323
639,e,112,324,122,354
640,n,123,324,133,354
641,v,134,324,145,354
642,i,146,324,150,354
643,r,151,324,158,354
644,o,159,324,169,354
645,n,170,324,180,354
646,m,181,324,197,354
647,e,198,324,208,354
648,n,209,324,219,354
649,t,220,324,228,354
650, ,229,324,235,354
651,v,236,324,247,354
652,e,248,324,258,354
653,r,259,324,266,354
654,y,267,324,278,354
655, ,279,324,285,354
656,q,286,324,298,354
657,u,299,324,309,354
658,i,310,324,314,354
659,c,315,324,324,354
660,k,325,324,335,354
661,l,336,324,341,354
662,y,342,324,353,354
663,.,354,324,358,354
664, ,359,324,365,354
665,F,366,324,375,354
666,o,376,324,386,354
667,r,387,324,394,354
668, ,395,324,401,354
669,l,402,324,407,354
670,i,408,324,412,354
671,v,413,324,424,354
672,i,425,324,429,354
673,n,430,324,440,354
674,g,441,324,451,354
675, ,452,324,458,354
676,t,459,324,467,354
677,h,468,324,478,354
678,i,479,324,483,354
679,n,484,324,494,354
680,g,495,324,505,354
681,s,506,324,515,354
682, ,516,324,522,354
683,t,523,324,531,354
684,h,532,324,542,354
685,a,543,324,553,354
686,t,554,324,562,354
687, ,563,324,569,354
688,a,570,324,580,354
689,r,581,324,588,354
690,e,589,324,599,354
691, ,600,324,606,354
692,n,607,324,617,354
693,a,618,324,628,354
694,t,629,324,637,354
695,i,638,324,642,354
696,v,643,324,654,354
697,e,655,324,665,354
698, ,666,324,672,354
699,t,673,324,681,354
700,o,682,324,692,354
701, ,693,324,699,354
702,i,700,324,704,354
703,s,705,324,714,354
704,l,715,324,720,354
705,a,721,324,731,354
706,n,732,324,742,354
707,d,743,324,753,354
708,s,754,324,763,354
709,",",764,324,769,354
710, ,770,324,776,354
711,t,777,324,785,354
712,h,786,324,796,354
713,e,797,324,807,354
714,r,808,324,815,354
715,e,816,324,826,354
716, ,827,324,833,354
717,i,834,324,838,354
718,s,839,324,848,354
719,a,112,355,122,385
720,l,123,355,128,385
721,w,129,355,143,385
722,a,144,355,154,385
723,y,155,355,166,385
724,s,167,355,176,385
725, ,177,355,183,385
726,a,184,355,194,385
727, ,195,355,201,385
728,d,202,355,212,385
729,a,213,355,223,385
730,n,224,355,234,385
731,g,235,355,245,385
732,e,246,355,256,385
733,r,257,355,264,385
734, ,265,355,271,385
735,t,272,355,280,385
736,h,281,355,291,385
737,a,292,355,302,385
738,t,303,355,311,385
739, ,312,355,318,385
740,t,319,355,327,385
741,h,328,355,338,385
742,e,339,355,349,385
743,y,350,355,361,385
744, ,362,355,368,385
745,m,369,355,385,385
746,a,386,355,396,385
747,y,397,355,408,385
748, ,409,355,415,385
749,b,416,355,426,385
750,e,427,355,437,385
751,c,438,355,447,385
752,o,448,355,458,385
753,m,459,355,475,385
754,e,476,355,486,385
755, ,487,355,493,385
756,e,494,355,504,385
757,x,505,355,516,385
758,t,517,355,525,385
759,i,526,355,530,385
760,n,531,355,541,385
761,c,542,355,551,385
762,t,552,355,560,385
763, ,561,355,567,385
764,w,568,355,582,385
765,h,583,355,593,385
766,e,594,355,604,385
767,n,605,355,615,385
768, ,616,355,622,385
769,n,623,355,633,385
770,e,634,355,644,385
771,w,645,355,659,385
772, ,660,355,666,385
773,a,667,355,677,385
774,n,678,355,688,385
775,i,689,355,693,385
776,m,694,355,710,385
777,a,711,355,721,385
778,l,722,355,727,385
779,s,728,355,737,385
780, ,738,355,744,385
781,a,745,355,755,385
782,r,756,355,763,385
783,r,764,355,771,385
784,i,772,355,776,385
785,v,777,355,788,385
786,e,789,355,799,385
787, ,800,355,806,385
788,o,807,355,817,385
789,r,818,355,825,385
790, ,826,355,832,385
791,h,833,355,843,385
792,u,844,355,854,385
793,m,855,355,871,385
794,a,872,355,882,385
795,n,883,355,893,385
796,b,112,386,122,416
797,e,123,386,133,416
798,i,134,386,138,416
799,n,139,386,149,416
800,g,150,386,160,416
801,s,161,386,170,416
802, ,171,386,177,416
803,s,178,386,187,416
804,t,188,386,196,416
805,a,197,386,207,416
806,r,208,386,215,416
807,t,216,386,224,416
808, ,225,386,231,416
809,t,232,386,240,416
810,o,241,386,251,416
811, ,252,386,258,416
812,i,259,386,263,416
813,n,264,386,274,416
814,t,275,386,283,416
815,e,284,386,294,416
816,r,295,386,302,416
817,f,303,386,310,416
818,e,311,386,321,416
819,r,322,386,329,416
820,e,330,386,340,416
821,.,341,386,345,416
