,Character,Left,Top,Right,Bottom
296,e,537,137,544,159
297,m,545,137,559,159
298, ,560,137,564,159
299,t,565,137,570,159
300,o,571,137,580,159
301, ,581,137,585,159
302,r,586,137,592,159
303,e,593,137,600,159
304,p,600,137,610,159
305,r,612,137,618,159
306,o,619,137,628,159
307,d,629,137,638,159
308,u,639,137,648,159
309,c,649,137,656,159
310,e,657,137,664,159
311,.,665,137,669,159
312, ,670,137,674,159
313,S,675,137,685,159
314,o,686,137,695,159
315,m,696,137,710,159
316,e,711,137,718,159
317,a,112,160,120,182
318,n,121,160,130,182
319,i,131,160,135,182
320,m,136,160,150,182
321,a,151,160,159,182
322,l,160,160,164,182
323,s,165,160,171,182
324, ,172,160,176,182
325,t,177,160,182,182
326,h,183,160,192,182
327,a,193,160,201,182
328,t,202,160,207,182
329, ,208,160,212,182
330,a,213,160,221,182
331,r,222,160,228,182
332,e,229,160,236,182
333, ,237,160,241,182
334,p,241,160,251,182
335,o,253,160,262,182
336,i,263,160,267,182
337,s,268,160,274,182
338,o,275,160,284,182
339,n,285,160,294,182
340,o,295,160,304,182
341,u,305,160,314,182
342,s,315,160,321,182
343, ,322,160,326,182
344,o,327,160,336,182
345,r,337,160,343,182
346, ,344,160,348,182
347,t,349,160,354,182
348,a,355,160,363,182
349,s,364,160,370,182
350,t,371,160,376,182
351,e,377,160,384,182
352, ,385,160,389,182
353,u,390,160,399,182
354,n,400,160,409,182
355,p,409,160,419,182
356,l,421,160,425,182
357,e,426,160,433,182
358,a,434,160,442,182
359,s,443,160,449,182
360,a,450,160,458,182
361,n,459,160,468,182
362,t,469,160,474,182
363, ,475,160,479,182
364,w,480,160,493,182
365,e,494,160,501,182
366,a,502,160,510,182
367,r,511,160,517,182
368, ,518,160,522,182
369,s,523,160,529,182
370,t,530,160,535,182
371,r,536,160,542,182
372,i,543,160,547,182
373,k,548,160,557,182
374,i,558,160,562,182
375,n,563,160,572,182
376,g,573,160,582,182
377, ,583,160,587,182
378,c,588,160,595,182
379,o,596,160,605,182
380,l,606,160,610,182
381,o,611,160,620,182
382,u,621,160,630,182
383,r,631,160,637,182
384,s,638,160,644,182
385, ,645,160,649,182
386,a,650,160,658,182
387,s,659,160,665,182
388, ,666,160,670,182
389,w,671,160,684,182
390,a,685,160,693,182
391,r,694,160,700,182
392,n,701,160,710,182
393,i,711,160,715,182
394,n,716,160,725,182
395,g,726,160,735,182
396,.,736,160,740,182
397,W,112,183,129,205
398,a,130,183,138,205
399,s,139,183,145,205
400,p,145,183,155,205
401,s,157,183,163,205
402,",",164,183,168,205
403, ,169,183,173,205
404,f,174,183,182,205
405,o,183,183,192,205
406,r,193,183,199,205
407, ,200,183,204,205
408,i,205,183,209,205
409,n,210,183,219,205
410,s,220,183,226,205
411,t,227,183,232,205
412,a,233,183,241,205
413,n,242,183,251,205
414,c,252,183,259,205
415,e,260,183,267,205
416,",",268,183,272,205
417, ,273,183,277,205
418,c,278,183,285,205
419,a,286,183,294,205
420,n,295,183,304,205
421, ,305,183,309,205
422,e,310,183,317,205
423,a,318,183,326,205
424,s,327,183,333,205
425,i,334,183,338,205
426,l,339,183,343,205
427,y,344,183,353,205
428, ,354,183,358,205
429,b,358,183,368,205
430,e,370,183,377,205
431, ,378,183,382,205
432,r,383,183,389,205
433,e,390,183,397,205
434,c,398,183,405,205
435,o,406,183,415,205
436,g,416,183,425,205
437,n,426,183,435,205
438,i,436,183,440,205
439,s,441,183,447,205
440,e,448,183,455,205
441,d,456,183,465,205
442, ,466,183,470,205
443,b,470,183,480,205
444,y,482,183,491,205
445, ,492,183,496,205
446,t,497,183,502,205
447,h,503,183,512,205
448,e,513,183,520,205
449,i,521,183,525,205
450,r,526,183,532,205
451, ,533,183,537,205
452,y,538,183,547,205
453,e,548,183,555,205
454,l,556,183,560,205
455,l,561,183,565,205
456,o,566,183,575,205
457,w,576,183,589,205
458, ,590,183,594,205
459,a,595,183,603,205
460,n,604,183,613,205
461,d,614,183,623,205
462, ,624,183,628,205
463,b,628,183,638,205
464,l,640,183,644,205
465,a,645,183,653,205
466,c,654,183,661,205
467,k,662,183,671,205
468, ,672,183,676,205
469,s,677,183,683,205
470,t,684,183,689,205
471,r,690,183,696,205
472,i,697,183,701,205
473,p,701,183,711,205
474,e,713,183,720,205
475,s,721,183,727,205
476,",",728,183,732,205
477,a,112,206,120,228
478,n,121,206,130,228
479,d,131,206,140,228
480, ,141,206,145,228
481,b,145,206,155,228
482,i,157,206,161,228
483,r,162,206,168,228
484,d,169,206,178,228
485,s,179,206,185,228
486, ,186,206,190,228
487,l,191,206,195,228
488,e,196,206,203,228
489,a,204,206,212,228
490,r,213,206,219,228
491,n,220,206,229,228
492, ,230,206,234,228
493,q,235,206,244,228
494,u,245,206,254,228
495,i,255,206,259,228
496,c,260,206,267,228
497,k,268,206,277,228
498,l,278,206,282,228
499,y,283,206,292,228
500, ,293,206,297,228
501,t,298,206,303,228
502,h,304,206,313,228
503,a,314,206,322,228
504,t,323,206,328,228
505, ,329,206,333,228
506,t,334,206,339,228
507,h,340,206,349,228
508,e,350,206,357,228
509,y,358,206,367,228
510, ,368,206,372,228
511,w,373,206,386,228
512,i,387,206,391,228
513,l,392,206,396,228
514,l,397,206,401,228
515, ,402,206,406,228
516,b,406,206,416,228
517,e,418,206,425,228
518, ,426,206,430,228
519,s,431,206,437,228
520,t,438,206,443,228
521,u,444,206,453,228
522,n,454,206,463,228
523,g,464,206,473,228
524, ,474,206,478,228
525,i,479,206,483,228
526,f,484,206,492,228
527, ,493,206,497,228
528,t,498,206,503,228
529,h,504,206,513,228
530,e,514,206,521,228
531,y,522,206,531,228
532, ,532,206,536,228
533,a,537,206,545,228
534,t,546,206,551,228
535,t,552,206,557,228
536,a,558,206,566,228
537,c,567,206,574,228
538,k,575,206,584,228
539, ,585,206,589,228
540,i,590,206,594,228
541,n,595,206,604,228
542,s,605,206,611,228
543,e,612,206,619,228
544,c,620,206,627,228
545,t,628,206,633,228
546,s,634,206,640,228
547, ,641,206,645,228
548,w,646,206,659,228
549,e,660,206,667,228
550,a,668,206,676,228
551,r,677,206,683,228
552,i,684,206,688,228
553,n,689,206,698,228
554,g,699,206,708,228
555, ,709,206,713,228
556,t,714,206,719,228
557,h,720,206,729,228
558,e,730,206,737,228
559,s,738,206,744,228
560,e,745,206,752,228
561,s,112,229,118,251
562,t,119,229,124,251
563,r,125,229,131,251
564,i,132,229,136,251
565,p,136,229,146,251
566,e,148,229,155,251
567,s,156,229,162,251
568,.,163,229,167,251
569, ,168,229,172,251
570,B,173,229,185,251
571,u,186,229,195,251
572,t,196,229,201,251
573, ,202,229,206,251
574,n,207,229,216,251
575,o,217,229,226,251
576,t,227,229,232,251
577, ,233,229,237,251
578,a,238,229,246,251
579,l,247,229,251,251
580,l,252,229,256,251
581, ,257,229,261,251
582,c,262,229,269,251
583,o,270,229,279,251
584,l,280,229,284,251
585,o,285,229,294,251
586,u,295,229,304,251
587,r,305,229,311,251
588,f,312,229,320,251
589,u,321,229,330,251
590,l,331,229,335,251
591, ,336,229,340,251
592,a,341,229,349,251
593,n,350,229,359,251
594,i,360,229,364,251
595,m,365,229,379,251
596,a,380,229,388,251
597,l,389,229,393,251
598,s,394,229,400,251
599, ,401,229,405,251
600,a,406,229,414,251
601,r,415,229,421,251
602,e,422,229,429,251
603, ,430,229,434,251
604,p,434,229,444,251
605,o,446,229,455,251
606,i,456,229,460,251
607,s,461,229,467,251
608,o,468,229,477,251
609,n,478,229,487,251
610,o,488,229,497,251
611,u,498,229,507,251
612,s,508,229,514,251
613,.,515,229,519,251
614, ,520,229,524,251
615,T,525,229,536,251
616,h,537,229,546,251
617,e,547,229,554,251
618,r,555,229,561,251
619,e,562,229,569,251
620, ,570,229,574,251
621,a,575,229,583,251
622,r,584,229,590,251
623,e,591,229,598,251
624, ,599,229,603,251
625,h,604,229,613,251
626,a,614,229,622,251
627,r,623,229,629,251
628,m,630,229,644,251
629,l,645,229,649,251
630,e,650,229,657,251
631,s,658,229,664,251
632,s,665,229,671,251
633, ,672,229,676,251
634,f,677,229,685,251
635,l,686,229,690,251
636,i,691,229,695,251
637,e,696,229,703,251
638,s,704,229,710,251
639, ,711,229,715,251
640,t,716,229,721,251
641,h,722,229,731,251
642,a,732,229,740,251
643,t,741,229,746,251
644,d,112,252,121,274
645,o,122,252,131,274
646, ,132,252,136,274
647,n,137,252,146,274
648,o,147,252,156,274
649,t,157,252,162,274
650, ,163,252,167,274
651,h,168,252,177,274
652,a,178,252,186,274
653,v,187,252,196,274
654,e,197,252,204,274
655, ,205,252,209,274
656,a,210,252,218,274
657, ,219,252,223,274
658,s,224,252,230,274
659,t,231,252,236,274
660,i,237,252,241,274
661,n,242,252,251,274
662,g,252,252,261,274
663, ,262,252,266,274
664,b,266,252,276,274
665,u,278,252,287,274
666,t,288,252,293,274
667, ,294,252,298,274
668,i,299,252,303,274
669,m,304,252,318,274
670,i,319,252,323,274
671,t,324,252,329,274
672,a,330,252,338,274
673,t,339,252,344,274
674,e,345,252,352,274
675, ,353,252,357,274
676,w,358,252,371,274
677,a,372,252,380,274
678,s,381,252,387,274
679,p,387,252,397,274
680,s,399,252,405,274
681,.,406,252,410,274
682, ,411,252,415,274
683,O,416,252,429,274
684,t,430,252,435,274
685,h,436,252,445,274
686,e,446,252,453,274
687,r,454,252,460,274
688, ,461,252,465,274
689,a,466,252,474,274
690,n,475,252,484,274
691,i,485,252,489,274
692,m,490,252,504,274
693,a,505,252,513,274
694,l,514,252,518,274
695,s,519,252,525,274
696, ,526,252,530,274
697,p,530,252,540,274
698,r,542,252,548,274
699,o,549,252,558,274
700,t,559,252,564,274
701,e,565,252,572,274
702,c,573,252,580,274
703,t,581,252,586,274
704, ,587,252,591,274
705,t,592,252,597,274
706,h,598,252,607,274
707,e,608,252,615,274
708,m,616,252,630,274
709,s,631,252,637,274
710,e,638,252,645,274
711,l,646,252,650,274
712,v,651,252,660,274
713,e,661,252,668,274
714,s,669,252,675,274
715, ,676,252,680,274
716,b,680,252,690,274
717,y,692,252,701,274
718,m,112,275,126,297
719,a,127,275,135,297
720,k,136,275,145,297
721,i,146,275,150,297
722,n,151,275,160,297
723,g,161,275,170,297
724, ,171,275,175,297
725,t,176,275,181,297
726,h,182,275,191,297
727,e,192,275,199,297
728,m,200,275,214,297
729,s,215,275,221,297
730,e,222,275,229,297
731,l,230,275,234,297
732,v,235,275,244,297
733,e,245,275,252,297
734,s,253,275,259,297
735, ,260,275,264,297
736,a,265,275,273,297
737,l,274,275,278,297
738,m,279,275,293,297
739,o,294,275,303,297
740,s,304,275,310,297
741,t,311,275,316,297
742, ,317,275,321,297
743,i,322,275,326,297
744,n,327,275,336,297
745,v,337,275,346,297
746,i,347,275,351,297
747,s,352,275,358,297
748,i,359,275,363,297
749,b,363,275,373,297
750,l,375,275,379,297
751,e,380,275,387,297
752,.,388,275,392,297
753, ,393,275,397,297
754,T,398,275,409,297
755,h,410,275,419,297
756,e,420,275,427,297
757,y,428,275,437,297
758, ,438,275,442,297
759,l,443,275,447,297
760,o,448,275,457,297
761,o,458,275,467,297
762,k,468,275,477,297
763, ,478,275,482,297
764,l,483,275,487,297
765,i,488,275,492,297
766,k,493,275,502,297
767,e,503,275,510,297
768, ,511,275,515,297
769,t,516,275,521,297
770,h,522,275,531,297
771,e,532,275,539,297
772, ,540,275,544,297
773,l,545,275,549,297
774,e,550,275,557,297
775,a,558,275,566,297
776,v,567,275,576,297
777,e,577,275,584,297
778,s,585,275,591,297
779,",",592,275,596,297
780, ,597,275,601,297
781,t,602,275,607,297
782,h,608,275,617,297
783,e,618,275,625,297
784, ,626,275,630,297
785,g,631,275,640,297
786,r,641,275,647,297
787,o,648,275,657,297
788,u,658,275,667,297
789,n,668,275,677,297
790,d,678,275,687,297
791, ,688,275,692,297
792,o,693,275,702,297
793,r,703,275,709,297
794, ,710,275,714,297
795,t,715,275,720,297
796,h,721,275,730,297
797,e,731,275,738,297
798,r,112,298,118,320
799,o,119,298,128,320
800,c,129,298,136,320
801,k,137,298,146,320
802,s,147,298,153,320
803, ,154,298,158,320
804,o,159,298,168,320
805,n,169,298,178,320
806, ,179,298,183,320
807,w,184,298,197,320
808,h,198,298,207,320
809,i,208,298,212,320
810,c,213,298,220,320
811,h,221,298,230,320
812, ,231,298,235,320
813,t,236,298,241,320
814,h,242,298,251,320
815,e,252,298,259,320
816,y,260,298,269,320
817, ,270,298,274,320
818,l,275,298,279,320
819,i,280,298,284,320
820,v,285,298,294,320
821,e,295,298,302,320
822,.,303,298,307,320
