Character,Left,Top,Right,Bottom
 ,217,147,224,147
a,224,137,235,148
w,235,137,250,147
a,250,137,261,148
y,261,137,273,151
.,273,144,278,147
 ,278,147,285,147
A,285,134,299,147
 ,299,147,306,147
n,306,137,317,147
u,317,137,328,147
m,328,137,345,147
b,345,133,356,148
e,356,137,367,148
r,367,137,375,147
 ,375,147,382,147
o,382,136,393,147
f,393,133,401,147
 ,401,147,408,147
t,408,135,417,147
h,417,133,428,147
e,428,137,439,148
m,439,137,456,147
 ,456,147,463,147
c,463,136,473,147
a,473,137,484,148
n,484,137,495,147
 ,495,147,502,147
f,502,133,510,147
l,510,134,516,147
y,516,137,528,151
a,528,137,539,148
w,539,137,554,147
a,554,137,565,148
y,565,137,577,151
 ,577,147,584,147
a,584,137,595,148
n,595,137,606,147
d,606,133,617,147
 ,617,147,624,147
o,624,136,635,147
t,635,135,644,147
h,644,133,655,147
e,655,137,666,148
r,666,137,674,147
s,674,136,684,147
 ,684,147,691,147
a,691,137,702,148
r,702,137,710,147
e,710,137,721,148
 ,721,147,728,147
s,728,136,738,147
o,738,136,749,147
 ,749,147,756,147
f,756,133,764,147
a,764,137,775,148
s,775,136,785,147
t,785,135,794,147
 ,794,147,801,147
t,801,135,810,147
h,810,133,821,147
a,821,137,832,148
t,832,135,841,147
 ,841,147,848,147
t,848,135,857,147
h,857,133,868,147
e,868,137,879,148
y,879,137,891,151
c,112,167,122,178
a,122,168,133,179
n,133,168,144,178
 ,144,178,151,178
f,151,164,159,178
l,159,165,165,178
e,165,168,176,179
e,176,168,187,179
 ,187,178,194,178
f,194,164,202,178
r,202,168,210,178
o,210,167,221,178
m,221,168,238,178
 ,238,178,245,178
t,245,166,254,178
h,254,164,265,178
e,265,168,276,179
i,276,165,281,179
r,281,168,289,178
 ,289,178,296,178
e,296,168,307,179
n,307,168,318,178
e,318,168,329,179
m,329,168,346,178
i,346,165,351,179
e,351,168,362,179
s,362,167,372,178
.,372,175,377,178
 ,377,178,384,178
P,384,165,395,179
l,395,165,401,178
a,401,168,412,179
n,412,168,423,178
t,423,166,432,178
s,432,167,442,178
",",442,176,448,181
 ,448,178,455,178
w,455,168,470,178
h,470,164,481,178
i,481,165,486,179
c,486,167,496,178
h,496,164,507,178
 ,507,178,514,178
a,514,168,525,179
s,525,167,535,178
 ,535,178,542,178
i,542,165,547,179
s,547,167,557,178
 ,557,178,564,178
w,564,168,579,178
e,579,168,590,179
l,590,165,596,178
l,596,165,602,178
 ,602,178,609,178
k,609,164,620,178
n,620,168,631,178
o,631,167,642,178
w,642,168,657,178
n,657,168,668,178
 ,668,178,675,178
c,675,167,685,178
a,685,168,696,179
n,696,168,707,178
n,707,168,718,178
o,718,167,729,178
t,729,166,738,178
 ,738,178,745,178
r,745,168,753,178
u,753,168,764,178
n,764,168,775,178
 ,775,178,782,178
a,782,168,793,179
w,793,168,808,178
a,808,168,819,179
y,819,168,831,182
",",831,176,837,181
 ,837,178,844,178
h,844,164,855,178
a,855,168,866,179
v,866,168,878,178
e,878,168,889,179
d,112,195,123,209
e,123,199,134,210
v,134,199,146,209
e,146,199,157,210
l,157,196,163,209
o,163,198,174,209
p,174,199,186,213
e,186,199,197,210
d,197,195,208,209
 ,208,209,215,209
o,215,198,226,209
t,226,197,235,209
h,235,195,246,209
e,246,199,257,210
r,257,199,265,209
 ,265,209,272,209
m,272,199,289,209
e,289,199,300,210
a,300,199,311,210
n,311,199,322,209
s,322,198,332,209
 ,332,209,339,209
t,339,197,348,209
o,348,198,359,209
 ,359,209,366,209
p,366,199,378,213
r,378,199,386,209
o,386,198,397,209
t,397,197,406,209
e,406,199,417,210
c,417,198,427,209
t,427,197,436,209
 ,436,209,443,209
t,443,197,452,209
h,452,195,463,209
e,463,199,474,210
m,474,199,491,209
s,491,198,501,209
e,501,199,512,210
l,512,196,518,209
v,518,199,530,209
e,530,199,541,210
s,541,198,551,209
.,551,206,556,209
 ,556,209,563,209
T,563,196,576,209
h,576,195,587,209
e,587,199,598,210
s,598,198,608,209
e,608,199,619,210
 ,619,209,626,209
i,626,196,631,210
n,631,199,642,209
c,642,198,652,209
l,652,196,658,209
u,658,199,669,209
d,669,195,680,209
e,680,199,691,210
 ,691,209,698,209
s,698,198,708,209
h,708,195,719,209
a,719,199,730,210
r,730,199,738,209
p,738,199,750,213
 ,750,209,757,209
s,757,198,767,209
p,767,199,779,213
i,779,196,784,210
n,784,199,795,209
e,795,199,806,210
s,806,198,816,209
 ,816,209,823,209
a,823,199,834,210
n,834,199,845,209
d,845,195,856,209
t,112,228,121,240
h,121,226,132,240
o,132,229,143,240
r,143,230,151,240
n,151,230,162,240
s,162,229,172,240
 ,172,240,179,240
o,179,229,190,240
r,190,230,198,240
 ,198,240,205,240
a,205,230,216,241
 ,216,240,223,240
t,223,228,232,240
o,232,229,243,240
u,243,230,254,240
g,254,230,265,245
h,265,226,276,240
 ,276,240,283,240
s,283,229,293,240
k,293,226,304,240
i,304,227,309,241
n,309,230,320,240
.,320,237,325,240
 ,325,240,332,240
O,332,226,346,240
t,346,228,355,240
h,355,226,366,240
e,366,230,377,241
r,377,230,385,240
 ,385,240,392,240
p,392,230,404,244
l,404,227,410,240
a,410,230,421,241
n,421,230,432,240
t,432,228,441,240
s,441,229,451,240
 ,451,240,458,240
a,458,230,469,241
n,469,230,480,240
d,480,226,491,240
 ,491,240,498,240
a,498,230,509,241
l,509,227,515,240
s,515,229,525,240
o,525,229,536,240
 ,536,240,543,240
a,543,230,554,241
 ,554,240,561,240
n,561,230,572,240
u,572,230,583,240
m,583,230,600,240
b,600,226,611,241
e,611,230,622,241
r,622,230,630,240
 ,630,240,637,240
o,637,229,648,240
f,648,226,656,240
 ,656,240,663,240
a,663,230,674,241
n,674,230,685,240
i,685,227,690,241
m,690,230,707,240
a,707,230,718,241
l,718,227,724,240
s,724,229,734,240
 ,734,240,741,240
p,741,230,753,244
r,753,230,761,240
o,761,229,772,240
t,772,228,781,240
e,781,230,792,241
c,792,229,802,240
t,802,228,811,240
t,112,259,121,271
h,121,257,132,271
e,132,261,143,272
m,143,261,160,271
s,160,260,170,271
e,170,261,181,272
l,181,258,187,271
v,187,261,199,271
e,199,261,210,272
s,210,260,220,271
 ,220,271,227,271
b,227,257,238,272
y,238,261,250,275
 ,250,271,257,271
p,257,261,269,275
o,269,260,280,271
i,280,258,285,272
s,285,260,295,271
o,295,260,306,271
n,306,261,317,271
s,317,260,327,271
 ,327,271,334,271
t,334,259,343,271
h,343,257,354,271
a,354,261,365,272
t,365,259,374,271
 ,374,271,381,271
t,381,259,390,271
h,390,257,401,271
e,401,261,412,272
y,412,261,424,275
 ,424,271,431,271
c,431,260,441,271
o,441,260,452,271
n,452,261,463,271
t,463,259,472,271
a,472,261,483,272
i,483,258,488,272
n,488,261,499,271
.,499,268,504,271
 ,504,271,511,271
T,511,258,524,271
h,524,257,535,271
e,535,261,546,272
s,546,260,556,271
e,556,261,567,272
 ,567,271,574,271
p,574,261,586,275
o,586,260,597,271
i,597,258,602,272
s,602,260,612,271
o,612,260,623,271
n,623,261,634,271
s,634,260,644,271
 ,644,271,651,271
n,651,261,662,271
e,662,261,673,272
e,673,261,684,272
d,684,257,695,271
 ,695,271,702,271
n,702,261,713,271
o,713,260,724,271
t,724,259,733,271
 ,733,271,740,271
n,740,261,751,271
e,751,261,762,272
c,762,260,772,271
e,772,261,783,272
s,783,260,793,271
s,793,260,803,271
a,803,261,814,272
r,814,261,822,271
i,822,258,827,272
l,827,258,833,271
y,833,261,845,275
 ,845,271,852,271
b,852,257,863,272
e,863,261,874,272
d,112,288,123,302
e,123,292,134,303
a,134,292,145,303
d,145,288,156,302
l,156,289,162,302
y,162,292,174,306
.,174,299,179,302
 ,179,302,186,302
I,186,289,191,302
t,191,290,200,302
 ,200,302,207,302
i,207,289,212,303
s,212,291,222,302
 ,222,302,229,302
s,229,291,239,302
u,239,292,250,302
f,250,288,258,302
f,258,288,266,302
i,266,289,271,303
c,271,291,281,302
i,281,289,286,303
e,286,292,297,303
n,297,292,308,302
t,308,290,317,302
 ,317,302,324,302
i,324,289,329,303
f,329,288,337,302
 ,337,302,344,302
t,344,290,353,302
h,353,288,364,302
e,364,292,375,303
y,375,292,387,306
 ,387,302,394,302
p,394,292,406,306
r,406,292,414,302
e,414,292,425,303
v,425,292,437,302
e,437,292,448,303
n,448,292,459,302
t,459,290,468,302
 ,468,302,475,302
o,475,291,486,302
t,486,290,495,302
h,495,288,506,302
e,506,292,517,303
r,517,292,525,302
 ,525,302,532,302
a,532,292,543,303
n,543,292,554,302
i,554,289,559,303
m,559,292,576,302
a,576,292,587,303
l,587,289,593,302
s,593,291,603,302
 ,603,302,610,302
f,610,288,618,302
r,618,292,626,302
o,626,291,637,302
m,637,292,654,302
 ,654,302,661,302
e,661,292,672,303
a,672,292,683,303
t,683,290,692,302
i,692,289,697,303
n,697,292,708,302
g,708,292,719,307
 ,719,302,726,302
t,726,290,735,302
h,735,288,746,302
e,746,292,757,303
 ,757,302,764,302
p,764,292,776,306
o,776,291,787,302
i,787,289,792,303
s,792,291,802,302
o,802,291,813,302
n,813,292,824,302
o,824,291,835,302
u,835,292,846,302
s,846,291,856,302
b,112,319,123,334
e,123,323,134,334
i,134,320,139,334
n,139,323,150,333
g,150,323,161,338
s,161,322,171,333
.,171,330,176,333
 ,176,333,183,333
S,183,319,195,333
o,195,322,206,333
m,206,323,223,333
e,223,323,234,334
 ,234,333,241,333
a,241,323,252,334
n,252,323,263,333
i,263,320,268,334
m,268,323,285,333
a,285,323,296,334
l,296,320,302,333
s,302,322,312,333
 ,312,333,319,333
e,319,323,330,334
v,330,323,342,333
e,342,323,353,334
n,353,323,364,333
 ,364,333,371,333
p,371,323,383,337
r,383,323,391,333
o,391,322,402,333
t,402,321,411,333
e,411,323,422,334
c,422,322,432,333
t,432,321,441,333
 ,441,333,448,333
t,448,321,457,333
h,457,319,468,333
e,468,323,479,334
m,479,323,496,333
s,496,322,506,333
e,506,323,517,334
l,517,320,523,333
v,523,323,535,333
e,535,323,546,334
s,546,322,556,333
 ,556,333,563,333
b,563,319,574,334
y,574,323,586,337
 ,586,333,593,333
l,593,320,599,333
o,599,322,610,333
o,610,322,621,333
k,621,319,632,333
i,632,320,637,334
n,637,323,648,333
g,648,323,659,338
 ,659,333,666,333
l,666,320,672,333
i,672,320,677,334
k,677,319,688,333
e,688,323,699,334
 ,699,333,706,333
o,706,322,717,333
t,717,321,726,333
h,726,319,737,333
e,737,323,748,334
r,748,323,756,333
s,756,322,766,333
 ,766,333,773,333
t,773,321,782,333
h,782,319,793,333
a,793,323,804,334
t,804,321,813,333
 ,813,333,820,333
c,820,322,830,333
o,830,322,841,333
n,841,323,852,333
t,852,321,861,333
a,861,323,872,334
i,872,320,877,334
n,877,323,888,333
p,112,354,124,368
o,124,353,135,364
i,135,351,140,365
s,140,353,150,364
o,150,353,161,364
n,161,354,172,364
o,172,353,183,364
u,183,354,194,364
s,194,353,204,364
 ,204,364,211,364
s,211,353,221,364
u,221,354,232,364
b,232,350,243,365
s,243,353,253,364
t,253,352,262,364
a,262,354,273,365
n,273,354,284,364
c,284,353,294,364
e,294,354,305,365
s,305,353,315,364
.,315,361,320,364
 ,320,364,327,364
I,327,351,332,364
n,332,354,343,364
 ,343,364,350,364
t,350,352,359,364
h,359,350,370,364
e,370,354,381,365
 ,381,364,388,364
a,388,354,399,365
n,399,354,410,364
i,410,351,415,365
m,415,354,432,364
a,432,354,443,365
l,443,351,449,364
 ,449,364,456,364
k,456,350,467,364
i,467,351,472,365
n,472,354,483,364
g,483,354,494,369
d,494,350,505,364
o,505,353,516,364
m,516,354,533,364
",",533,362,539,367
 ,539,364,546,364
a,546,354,557,365
 ,557,364,564,364
p,564,354,576,368
a,576,354,587,365
r,587,354,595,364
t,595,352,604,364
i,604,351,609,365
c,609,353,619,364
u,619,354,630,364
l,630,351,636,364
a,636,354,647,365
r,647,354,655,364
l,655,351,661,364
y,661,354,673,368
 ,673,364,680,364
s,680,353,690,364
t,690,352,699,364
r,699,354,707,364
i,707,351,712,365
k,712,350,723,364
i,723,351,728,365
n,728,354,739,364
g,739,354,750,369
 ,750,364,757,364
c,757,353,767,364
o,767,353,778,364
l,778,351,784,364
o,784,353,795,364
u,795,354,806,364
r,806,354,814,364
g,112,385,123,400
e,123,385,134,396
n,134,385,145,395
e,145,385,156,396
r,156,385,164,395
a,164,385,175,396
l,175,382,181,395
l,181,382,187,395
y,187,385,199,399
 ,199,395,206,395
s,206,384,216,395
i,216,382,221,396
g,221,385,232,400
n,232,385,243,395
a,243,385,254,396
l,254,382,260,395
s,260,384,270,395
 ,270,395,277,395
t,277,383,286,395
h,286,381,297,395
a,297,385,308,396
t,308,383,317,395
 ,317,395,324,395
t,324,383,333,395
h,333,381,344,395
e,344,385,355,396
 ,355,395,362,395
a,362,385,373,396
n,373,385,384,395
i,384,382,389,396
m,389,385,406,395
a,406,385,417,396
l,417,382,423,395
 ,423,395,430,395
i,430,382,435,396
s,435,384,445,395
 ,445,395,452,395
i,452,382,457,396
n,457,385,468,395
e,468,385,479,396
d,479,381,490,395
i,490,382,495,396
b,495,381,506,396
l,506,382,512,395
e,512,385,523,396
.,523,392,528,395
