Character,Left,Top,Right,Bottom
a,462,95,471,104
m,471,95,486,104
o,486,95,496,104
u,496,95,506,104
f,506,91,515,104
l,515,91,520,104
a,520,95,529,104
g,529,95,539,108
i,539,91,544,104
n,544,95,554,104
g,554,95,564,108
 ,564,104,569,104
t,569,92,575,104
h,575,91,585,104
e,585,95,593,104
m,593,95,608,104
s,608,95,615,104
e,615,95,623,104
l,623,91,628,104
v,628,95,638,104
e,638,95,646,104
s,646,95,653,104
",",653,102,658,107
 ,658,104,663,104
w,663,95,677,104
h,677,91,687,104
i,687,91,692,104
l,692,91,697,104
e,697,95,705,104
o,112,118,122,127
t,122,115,128,127
h,128,114,138,127
e,138,118,146,127
r,146,118,153,127
s,153,118,160,127
 ,160,127,165,127
h,165,114,175,127
i,175,114,180,127
d,180,114,190,127
e,190,118,198,127
 ,198,127,203,127
a,203,118,212,127
w,212,118,226,127
a,226,118,235,127
y,235,118,245,131
.,245,124,250,127
 ,250,127,255,127
A,255,115,269,127
 ,269,127,274,127
n,274,118,284,127
u,284,118,294,127
m,294,118,309,127
b,308,114,319,127
e,320,118,328,127
r,328,118,335,127
 ,335,127,340,127
o,340,118,350,127
f,350,114,359,127
 ,359,127,364,127
t,364,115,370,127
h,370,114,380,127
e,380,118,388,127
m,388,118,403,127
 ,403,127,408,127
c,408,118,416,127
a,416,118,425,127
n,425,118,435,127
 ,435,127,440,127
f,440,114,449,127
l,449,114,454,127
y,454,118,464,131
a,464,118,473,127
w,473,118,487,127
a,487,118,496,127
y,496,118,506,131
 ,506,127,511,127
a,511,118,520,127
n,520,118,530,127
d,530,114,540,127
 ,540,127,545,127
o,545,118,555,127
t,555,115,561,127
h,561,114,571,127
e,571,118,579,127
r,579,118,586,127
s,586,118,593,127
 ,593,127,598,127
a,598,118,607,127
r,607,118,614,127
e,614,118,622,127
 ,622,127,627,127
s,627,118,634,127
o,634,118,644,127
 ,644,127,649,127
f,649,114,658,127
a,658,118,667,127
s,667,118,674,127
t,674,115,680,127
 ,680,127,685,127
t,685,115,691,127
h,691,114,701,127
a,701,118,710,127
t,710,115,716,127
 ,716,127,721,127
t,721,115,727,127
h,727,114,737,127
e,737,118,745,127
y,745,118,755,131
c,112,141,120,150
a,120,141,129,150
n,129,141,139,150
 ,139,150,144,150
f,144,137,153,150
l,153,137,158,150
e,158,141,166,150
e,166,141,174,150
 ,174,150,179,150
f,179,137,188,150
r,188,141,195,150
o,195,141,205,150
m,205,141,220,150
 ,220,150,225,150
t,225,138,231,150
h,231,137,241,150
e,241,141,249,150
i,249,137,254,150
r,254,141,261,150
 ,261,150,266,150
e,266,141,274,150
n,274,141,284,150
e,284,141,292,150
m,292,141,307,150
i,307,137,312,150
e,312,141,320,150
s,320,141,327,150
.,327,147,332,150
 ,332,150,337,150
P,337,138,348,150
l,348,137,353,150
a,353,141,362,150
n,362,141,372,150
t,372,138,378,150
s,378,141,385,150
",",385,148,390,153
 ,390,150,395,150
w,395,141,409,150
h,409,137,419,150
i,419,137,424,150
c,424,141,432,150
h,432,137,442,150
 ,442,150,447,150
a,447,141,456,150
s,456,141,463,150
 ,463,150,468,150
i,468,137,473,150
s,473,141,480,150
 ,480,150,485,150
w,485,141,499,150
e,499,141,507,150
l,507,137,512,150
l,512,137,517,150
 ,517,150,522,150
k,522,137,532,150
n,532,141,542,150
o,542,141,552,150
w,552,141,566,150
n,566,141,576,150
 ,576,150,581,150
c,581,141,589,150
a,589,141,598,150
n,598,141,608,150
n,608,141,618,150
o,618,141,628,150
t,628,138,634,150
 ,634,150,639,150
r,639,141,646,150
u,646,141,656,150
n,656,141,666,150
 ,666,150,671,150
a,671,141,680,150
w,680,141,694,150
a,694,141,703,150
y,703,141,713,154
",",713,148,718,153
 ,718,150,723,150
h,723,137,733,150
a,733,141,742,150
v,742,141,752,150
e,752,141,760,150
d,112,160,122,173
e,122,164,130,173
v,130,164,140,173
e,140,164,148,173
l,148,160,153,173
o,153,164,163,173
p,162,164,173,177
e,174,164,182,173
d,182,160,192,173
 ,192,173,197,173
o,197,164,207,173
t,207,161,213,173
h,213,160,223,173
e,223,164,231,173
r,231,164,238,173
 ,238,173,243,173
m,243,164,258,173
e,258,164,266,173
a,266,164,275,173
n,275,164,285,173
s,285,164,292,173
 ,292,173,297,173
t,297,161,303,173
o,303,164,313,173
 ,313,173,318,173
p,317,164,328,177
r,329,164,336,173
o,336,164,346,173
t,346,161,352,173
e,352,164,360,173
c,360,164,368,173
t,368,161,374,173
 ,374,173,379,173
t,379,161,385,173
h,385,160,395,173
e,395,164,403,173
m,403,164,418,173
s,418,164,425,173
e,425,164,433,173
l,433,160,438,173
v,438,164,448,173
e,448,164,456,173
s,456,164,463,173
.,463,170,468,173
 ,468,173,473,173
T,473,161,485,173
h,485,160,495,173
e,495,164,503,173
s,503,164,510,173
e,510,164,518,173
 ,518,173,523,173
i,523,160,528,173
n,528,164,538,173
c,538,164,546,173
l,546,160,551,173
u,551,164,561,173
d,561,160,571,173
e,571,164,579,173
 ,579,173,584,173
s,584,164,591,173
h,591,160,601,173
a,601,164,610,173
r,610,164,617,173
p,616,164,627,177
 ,628,173,633,173
s,633,164,640,173
p,639,164,650,177
i,651,160,656,173
n,656,164,666,173
e,666,164,674,173
s,674,164,681,173
 ,681,173,686,173
a,686,164,695,173
n,695,164,705,173
d,705,160,715,173
t,112,184,118,196
h,118,183,128,196
o,128,187,138,196
r,138,187,145,196
n,145,187,155,196
s,155,187,162,196
 ,162,196,167,196
o,167,187,177,196
r,177,187,184,196
 ,184,196,189,196
a,189,187,198,196
 ,198,196,203,196
t,203,184,209,196
o,209,187,219,196
u,219,187,229,196
g,229,187,239,200
h,239,183,249,196
 ,249,196,254,196
s,254,187,261,196
k,261,183,271,196
i,271,183,276,196
n,276,187,286,196
.,286,193,291,196
 ,291,196,296,196
O,296,184,310,196
t,310,184,316,196
h,316,183,326,196
e,326,187,334,196
r,334,187,341,196
 ,341,196,346,196
p,345,187,356,200
l,357,183,362,196
a,362,187,371,196
n,371,187,381,196
t,381,184,387,196
s,387,187,394,196
 ,394,196,399,196
a,399,187,408,196
n,408,187,418,196
d,418,183,428,196
 ,428,196,433,196
a,433,187,442,196
l,442,183,447,196
s,447,187,454,196
o,454,187,464,196
 ,464,196,469,196
a,469,187,478,196
 ,478,196,483,196
n,483,187,493,196
u,493,187,503,196
m,503,187,518,196
b,517,183,528,196
e,529,187,537,196
r,537,187,544,196
 ,544,196,549,196
o,549,187,559,196
f,559,183,568,196
 ,568,196,573,196
a,573,187,582,196
n,582,187,592,196
i,592,183,597,196
m,597,187,612,196
a,612,187,621,196
l,621,183,626,196
s,626,187,633,196
 ,633,196,638,196
p,637,187,648,200
r,649,187,656,196
o,656,187,666,196
t,666,184,672,196
e,672,187,680,196
c,680,187,688,196
t,688,184,694,196
t,112,207,118,219
h,118,206,128,219
e,128,210,136,219
m,136,210,151,219
s,151,210,158,219
e,158,210,166,219
l,166,206,171,219
v,171,210,181,219
e,181,210,189,219
s,189,210,196,219
 ,196,219,201,219
b,200,206,211,219
y,212,210,222,223
 ,222,219,227,219
p,226,210,237,223
o,238,210,248,219
i,248,206,253,219
s,253,210,260,219
o,260,210,270,219
n,270,210,280,219
s,280,210,287,219
 ,287,219,292,219
t,292,207,298,219
h,298,206,308,219
a,308,210,317,219
t,317,207,323,219
 ,323,219,328,219
t,328,207,334,219
h,334,206,344,219
e,344,210,352,219
y,352,210,362,223
 ,362,219,367,219
c,367,210,375,219
o,375,210,385,219
n,385,210,395,219
t,395,207,401,219
a,401,210,410,219
i,410,206,415,219
n,415,210,425,219
.,425,216,430,219
 ,430,219,435,219
T,435,207,447,219
h,447,206,457,219
e,457,210,465,219
s,465,210,472,219
e,472,210,480,219
 ,480,219,485,219
p,484,210,495,223
o,496,210,506,219
i,506,206,511,219
s,511,210,518,219
o,518,210,528,219
n,528,210,538,219
s,538,210,545,219
 ,545,219,550,219
n,550,210,560,219
e,560,210,568,219
e,568,210,576,219
d,576,206,586,219
 ,586,219,591,219
n,591,210,601,219
o,601,210,611,219
t,611,207,617,219
 ,617,219,622,219
n,622,210,632,219
e,632,210,640,219
c,640,210,648,219
e,648,210,656,219
s,656,210,663,219
s,663,210,670,219
a,670,210,679,219
r,679,210,686,219
i,686,206,691,219
l,691,206,696,219
y,696,210,706,223
 ,706,219,711,219
b,710,206,721,219
e,722,210,730,219
d,112,229,122,242
e,122,233,130,242
a,130,233,139,242
d,139,229,149,242
l,149,229,154,242
y,154,233,164,246
.,164,239,169,242
 ,169,242,174,242
I,174,230,180,242
t,180,230,186,242
 ,186,242,191,242
i,191,229,196,242
s,196,233,203,242
 ,203,242,208,242
s,208,233,215,242
u,215,233,225,242
f,225,229,234,242
f,234,229,243,242
i,243,229,248,242
c,248,233,256,242
i,256,229,261,242
e,261,233,269,242
n,269,233,279,242
t,279,230,285,242
 ,285,242,290,242
i,290,229,295,242
f,295,229,304,242
 ,304,242,309,242
t,309,230,315,242
h,315,229,325,242
e,325,233,333,242
y,333,233,343,246
 ,343,242,348,242
p,347,233,358,246
r,359,233,366,242
e,366,233,374,242
v,374,233,384,242
e,384,233,392,242
n,392,233,402,242
t,402,230,408,242
 ,408,242,413,242
o,413,233,423,242
t,423,230,429,242
h,429,229,439,242
e,439,233,447,242
r,447,233,454,242
 ,454,242,459,242
a,459,233,468,242
n,468,233,478,242
i,478,229,483,242
m,483,233,498,242
a,498,233,507,242
l,507,229,512,242
s,512,233,519,242
 ,519,242,524,242
f,524,229,533,242
r,533,233,540,242
o,540,233,550,242
m,550,233,565,242
 ,565,242,570,242
e,570,233,578,242
a,578,233,587,242
t,587,230,593,242
i,593,229,598,242
n,598,233,608,242
g,608,233,618,246
 ,618,242,623,242
t,623,230,629,242
h,629,229,639,242
e,639,233,647,242
 ,647,242,652,242
p,651,233,662,246
o,663,233,673,242
i,673,229,678,242
s,678,233,685,242
o,685,233,695,242
n,695,233,705,242
o,705,233,715,242
u,715,233,725,242
s,725,233,732,242
b,111,252,122,265
e,123,256,131,265
i,131,252,136,265
n,136,256,146,265
g,146,256,156,269
s,156,256,163,265
.,163,262,168,265
 ,168,265,173,265
S,173,253,184,265
o,184,256,194,265
m,194,256,209,265
e,209,256,217,265
 ,217,265,222,265
a,222,256,231,265
n,231,256,241,265
i,241,252,246,265
m,246,256,261,265
a,261,256,270,265
l,270,252,275,265
s,275,256,282,265
 ,282,265,287,265
e,287,256,295,265
v,295,256,305,265
e,305,256,313,265
n,313,256,323,265
 ,323,265,328,265
p,327,256,338,269
r,339,256,346,265
o,346,256,356,265
t,356,253,362,265
e,362,256,370,265
c,370,256,378,265
t,378,253,384,265
 ,384,265,389,265
t,389,253,395,265
h,395,252,405,265
e,405,256,413,265
m,413,256,428,265
s,428,256,435,265
e,435,256,443,265
l,443,252,448,265
v,448,256,458,265
e,458,256,466,265
s,466,256,473,265
 ,473,265,478,265
b,477,252,488,265
y,489,256,499,269
 ,499,265,504,265
l,504,252,509,265
o,509,256,519,265
o,519,256,529,265
k,529,252,539,265
i,539,252,544,265
n,544,256,554,265
g,554,256,564,269
 ,564,265,569,265
l,569,252,574,265
i,574,252,579,265
k,579,252,589,265
e,589,256,597,265
 ,597,265,602,265
o,602,256,612,265
t,612,253,618,265
h,618,252,628,265
e,628,256,636,265
r,636,256,643,265
s,643,256,650,265
 ,650,265,655,265
t,655,253,661,265
h,661,252,671,265
a,671,256,680,265
t,680,253,686,265
 ,686,265,691,265
c,691,256,699,265
o,699,256,709,265
n,709,256,719,265
t,719,253,725,265
a,725,256,734,265
i,734,252,739,265
n,739,256,749,265
p,111,279,122,292
o,123,279,133,288
i,133,275,138,288
s,138,279,145,288
o,145,279,155,288
n,155,279,165,288
o,165,279,175,288
u,175,279,185,288
s,185,279,192,288
 ,192,288,197,288
s,197,279,204,288
u,204,279,214,288
b,213,275,224,288
s,225,279,232,288
t,232,276,238,288
a,238,279,247,288
n,247,279,257,288
c,257,279,265,288
e,265,279,273,288
s,273,279,280,288
.,280,285,285,288
 ,285,288,290,288
I,290,276,296,288
n,296,279,306,288
 ,306,288,311,288
t,311,276,317,288
h,317,275,327,288
e,327,279,335,288
 ,335,288,340,288
a,340,279,349,288
n,349,279,359,288
i,359,275,364,288
m,364,279,379,288
a,379,279,388,288
l,388,275,393,288
 ,393,288,398,288
k,398,275,408,288
i,408,275,413,288
n,413,279,423,288
g,423,279,433,292
d,433,275,443,288
o,443,279,453,288
m,453,279,468,288
",",468,286,473,291
 ,473,288,478,288
a,478,279,487,288
 ,487,288,492,288
p,491,279,502,292
a,503,279,512,288
r,512,279,519,288
t,519,276,525,288
i,525,275,530,288
c,530,279,538,288
u,538,279,548,288
l,548,275,553,288
a,553,279,562,288
r,562,279,569,288
l,569,275,574,288
y,574,279,584,292
 ,584,288,589,288
s,589,279,596,288
t,596,276,602,288
r,602,279,609,288
i,609,275,614,288
k,614,275,624,288
i,624,275,629,288
n,629,279,639,288
g,639,279,649,292
 ,649,288,654,288
c,654,279,662,288
o,662,279,672,288
l,672,275,677,288
o,677,279,687,288
u,687,279,697,288
r,697,279,704,288
g,112,302,122,315
e,122,302,130,311
n,130,302,140,311
e,140,302,148,311
r,148,302,155,311
a,155,302,164,311
l,164,298,169,311
l,169,298,174,311
y,174,302,184,315
 ,184,311,189,311
s,189,302,196,311
i,196,298,201,311
g,201,302,211,315
n,211,302,221,311
a,221,302,230,311
l,230,298,235,311
s,235,302,242,311
 ,242,311,247,311
t,247,299,253,311
h,253,298,263,311
a,263,302,272,311
t,272,299,278,311
 ,278,311,283,311
t,283,299,289,311
h,289,298,299,311
e,299,302,307,311
 ,307,311,312,311
a,312,302,321,311
n,321,302,331,311
i,331,298,336,311
m,336,302,351,311
a,351,302,360,311
l,360,298,365,311
 ,365,311,370,311
i,370,298,375,311
s,375,302,382,311
 ,382,311,387,311
i,387,298,392,311
n,392,302,402,311
e,402,302,410,311
d,410,298,420,311
i,420,298,425,311
b,424,298,435,311
l,436,298,441,311
e,441,302,449,311
.,449,308,454,311
